,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
11,100.69220503171285,2.131561284286599,2.5171892642974854,0.1440757315032187,0.6,0.01,5,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.005936461500823498,-0.006146041210740805,-0.005931841675192118,-0.00600478146225214,9.990353048325062e-05,77,-0.0055731236934661865,-0.005508380476385355,-0.005599942058324814,-0.005560482076058785,3.843382789349676e-05
12,87.81203707059224,3.3049723804250846,2.756520430246989,0.3021124933703436,0.6,0.01,5,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.003908250015228987,-0.004165296442806721,-0.003932122141122818,-0.004001889533052842,0.00011595640909455868,66,-0.0037329376209527254,-0.0036475681699812412,-0.003763573942705989,-0.003714693244546652,4.908480945738252e-05
13,133.94741932551065,5.123559655772336,2.2876765727996826,0.3026088360754082,0.6,0.01,5,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.0036983839236199856,-0.0039359042420983315,-0.003751615062355995,-0.0037953010760247707,0.00010176877800587974,65,-0.0034003127366304398,-0.003334207460284233,-0.0034647874999791384,-0.003399769232297937,5.33104632594162e-05
14,129.91161227226257,0.6510332341897676,2.9219929377237954,0.5854863538477502,0.6,0.01,5,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.0036798708606511354,-0.003899347735568881,-0.0036716454196721315,-0.003750288005297383,0.00010545462487497851,64,-0.003307703183963895,-0.0032409585546702147,-0.0033217761665582657,-0.0032901459683974585,3.525207759037426e-05
15,111.51926263173421,0.9009880104446604,3.1819846630096436,0.17503178623889423,0.6,0.01,5,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.002998031210154295,-0.0032453355379402637,-0.002992411609739065,-0.0030785927859445414,0.0001179272487158558,59,-0.0028115627355873585,-0.002726972568780184,-0.0028065729420632124,-0.0027817027488102517,3.8753657586057804e-05
16,168.6757140159607,1.8864322700566156,3.605731964111328,0.4757967179660671,0.6,0.01,5,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.0028281142003834248,-0.0030634349677711725,-0.0028424023184925318,-0.0029113171622157097,0.00010772157832434548,54,-0.0025122459046542645,-0.0024564273189753294,-0.002535103354603052,-0.002501258859410882,3.304558485797837e-05
17,178.70362536112467,10.43408997056326,3.455998261769613,0.5124468660487269,0.6,0.01,5,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.002786575583741069,-0.0030200383625924587,-0.002790320198982954,-0.002865644715105494,0.0001091834979108544,50,-0.00240033445879817,-0.002348165726289153,-0.002419351367279887,-0.00238928385078907,3.009358540557006e-05
18,125.57304604848225,1.2746504368669103,5.4565300941467285,0.7071334434227607,0.6,0.01,10,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.005804772023111582,-0.006027487106621265,-0.005907696671783924,-0.0059133186005055904,9.100991399327495e-05,75,-0.005189928691834211,-0.005135250743478537,-0.005297417286783457,-0.005207532240698735,6.736423700716324e-05
19,170.538299481074,2.2919526327033295,6.280935605367024,0.5305258061834691,0.6,0.01,10,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.005439360626041889,-0.005611973814666271,-0.0055525535717606544,-0.005534629337489605,7.15997525713682e-05,73,-0.004266827367246151,-0.00423313956707716,-0.004369235597550869,-0.004289734177291393,5.787385038461844e-05
20,188.29567646980286,3.789978859649958,7.361423492431641,1.13060779556593,0.6,0.01,10,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.00555887445807457,-0.0057390229776501656,-0.005552407819777727,-0.005616768418500821,8.648732962045567e-05,74,-0.004029561765491962,-0.004006865434348583,-0.004020215943455696,-0.004018881047765414,9.313693206615435e-06
21,164.75318455696106,4.303333280811215,8.056658824284872,0.8619107680921356,0.6,0.01,10,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.0036053918302059174,-0.0038413661532104015,-0.0036307356785982847,-0.003692497887338201,0.00010577302145216714,63,-0.003003733931109309,-0.002959884935989976,-0.0030203619971871376,-0.0029946602880954742,2.5509697253112675e-05
22,236.79117012023926,2.779213595839876,9.521748383839926,0.5849604621563647,0.6,0.01,10,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.003311165375635028,-0.003492553485557437,-0.003345056902617216,-0.003382925254603227,7.874397613747267e-05,62,-0.00217849831096828,-0.0021487551275640726,-0.002195499138906598,-0.002174250859146317,1.9318062089358415e-05
23,267.87207770347595,10.520274162653926,9.692203601201376,0.32414060259902505,0.6,0.01,10,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.003294415771961212,-0.0034830819349735975,-0.003302931087091565,-0.003360142931342125,8.700048508817533e-05,61,-0.0018462840234860778,-0.0018248769920319319,-0.0018351527396589518,-0.0018354379183923204,8.741710134070733e-06
