,target,params
0,-0.002454453846439719,"{'colsample_bytree': 0.80875168727313, 'learning_rate': 0.034224499336834635, 'max_depth': 8.239246810443305, 'n_estimators': 426.46548448055194, 'reg_lambda': 10.838071361822736, 'subsample': 0.7204666124987569}"
1,-0.0032275354024022818,"{'colsample_bytree': 0.7128640648655323, 'learning_rate': 0.015302264181748002, 'max_depth': 5.004038702209248, 'n_estimators': 393.1759440729146, 'reg_lambda': 21.11545884870512, 'subsample': 0.8010761069608052}"
2,-0.002830534940585494,"{'colsample_bytree': 0.6041439024190352, 'learning_rate': 0.040940229775026066, 'max_depth': 5.185071700888728, 'n_estimators': 450.9342537032617, 'reg_lambda': 26.340444515100987, 'subsample': 0.596632189785697}"
3,-0.0023228218778967857,"{'colsample_bytree': 0.9150254888212623, 'learning_rate': 0.0620366977181989, 'max_depth': 8.334363851961996, 'n_estimators': 497.1260650445622, 'reg_lambda': 23.08542607643065, 'subsample': 0.5832615002763176}"
4,-0.0024683510418981314,"{'colsample_bytree': 0.8122535335517331, 'learning_rate': 0.0561138529945377, 'max_depth': 9.587657950807088, 'n_estimators': 336.81155217186586, 'reg_lambda': 24.182516552845883, 'subsample': 0.6776188311459665}"
5,-0.0025473826099187136,"{'colsample_bytree': 0.710239843488909, 'learning_rate': 0.06490133020559351, 'max_depth': 7.6838804284701485, 'n_estimators': 496.7058167548904, 'reg_lambda': 22.214579948767735, 'subsample': 0.5699344002483198}"
6,-0.002282957313582301,"{'colsample_bytree': 0.916676078523567, 'learning_rate': 0.030706857634506313, 'max_depth': 9.040328048689226, 'n_estimators': 499.18982381623846, 'reg_lambda': 22.502507479503823, 'subsample': 0.5478725402186349}"
7,-0.0023131631314754486,"{'colsample_bytree': 0.9233053746726282, 'learning_rate': 0.08786791435219464, 'max_depth': 8.399301039008789, 'n_estimators': 498.2799423716891, 'reg_lambda': 26.506670193569136, 'subsample': 0.49585055801710753}"
8,-0.0033159435261040926,"{'colsample_bytree': 0.7506327262358229, 'learning_rate': 0.011511885020989631, 'max_depth': 9.479956611383132, 'n_estimators': 493.66644038207045, 'reg_lambda': 26.527666400816848, 'subsample': 0.5098658401412829}"
9,-0.0025145523250102997,"{'colsample_bytree': 0.7443824208558121, 'learning_rate': 0.09032736791684075, 'max_depth': 6.5064090168338895, 'n_estimators': 499.7566989007694, 'reg_lambda': 25.01838960228637, 'subsample': 0.2536731553773181}"
10,-0.00266054249368608,"{'colsample_bytree': 0.6759041727099622, 'learning_rate': 0.046658263776001456, 'max_depth': 9.923480256252308, 'n_estimators': 498.9582263831916, 'reg_lambda': 25.247138705122705, 'subsample': 0.5841842804454586}"
11,-0.002262838650494814,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 497.9870179791062, 'reg_lambda': 20.90957440240727, 'subsample': 0.6512580621154097}"
