,trainning_time_consume(s),test_time_consume(s)
0,13.734667778015137,0.02449965476989746
1,19.499045848846436,0.03847861289978027
2,29.369537353515625,0.06697583198547363
3,49.71793603897095,0.14939665794372559
4,6.048305034637451,0.010385990142822266
5,6.140751361846924,0.00958704948425293
6,5.7292256355285645,0.010562419891357422
7,21.56687569618225,0.03059673309326172
8,12.86067533493042,0.02597522735595703
9,19.452372550964355,0.04848337173461914
10,12.975849151611328,0.02169203758239746
11,9.446684837341309,0.016184091567993164
12,4.412829160690308,0.005735874176025391
13,9.391891241073608,0.02025461196899414
14,5.2097578048706055,0.008334636688232422
15,23.906306505203247,0.054650306701660156
16,72.62115597724915,0.17818832397460938
17,56.054929971694946,0.11776447296142578
18,29.282368659973145,0.08127260208129883
19,77.94180297851562,0.23453593254089355
20,20.760668516159058,0.04197096824645996
21,16.276277542114258,0.03184652328491211
22,20.204225063323975,0.04506039619445801
23,8.863708734512329,0.015207290649414062
24,3.678999185562134,0.0032885074615478516
25,2.8826563358306885,0.0027794837951660156
26,5.6807451248168945,0.006610870361328125
27,3.3945770263671875,0.004245758056640625
28,6.54842472076416,0.008887052536010742
29,3.7694411277770996,0.004037380218505859
30,71.73020052909851,0.15704345703125
31,59.98004627227783,0.16896653175354004
32,26.300284147262573,0.06473398208618164
33,27.79781413078308,0.05011796951293945
34,16.41926407814026,0.03702116012573242
35,16.337083101272583,0.028895139694213867
36,10.468883275985718,0.01514124870300293
37,21.76549482345581,0.05143404006958008
38,27.08175039291382,0.05529665946960449
39,20.847253561019897,0.04439973831176758
40,52.08482360839844,0.16460895538330078
41,10.946827173233032,0.020417213439941406
42,6.371180772781372,0.010866403579711914
43,39.75836491584778,0.12012934684753418
44,32.024513483047485,0.06506586074829102
45,10.301782846450806,0.019092082977294922
46,14.356626749038696,0.02804398536682129
47,4.533023834228516,0.006137371063232422
48,27.514440298080444,0.059023380279541016
49,37.21806621551514,0.08447980880737305
50,19.036426067352295,0.04491567611694336
51,3.818187952041626,0.004584312438964844
52,25.93770480155945,0.0767219066619873
53,19.379920482635498,0.036157846450805664
54,52.482731342315674,0.12106537818908691
55,51.31503629684448,0.14142489433288574
56,23.686763525009155,0.05100512504577637
57,7.665983438491821,0.013010978698730469
58,19.208386659622192,0.040137529373168945
59,27.78478169441223,0.0672750473022461
