,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,1.3000874519348145,0.20141753554344177,0.15210741013288498,0.10037446022033691
1,2.5886342525482178,0.16832764446735382,0.15210741013288498,0.10037446022033691
2,3.894972801208496,0.14257438480854034,0.15210741013288498,0.10037446022033691
3,5.20051121711731,0.1492747813463211,0.15210741013288498,0.10037446022033691
4,6.495676279067993,0.15141841769218445,0.15210741013288498,0.10037446022033691
5,7.612781286239624,0.15306733548641205,0.15210741013288498,0.10037446022033691
6,8.596672534942627,0.1361764669418335,0.15210741013288498,0.10037446022033691
7,9.575674057006836,0.15512637794017792,0.15210741013288498,0.10037446022033691
8,10.571486949920654,0.15525786578655243,0.15210741013288498,0.10037446022033691
9,11.546858549118042,0.1432165652513504,0.15210741013288498,0.10037446022033691
10,12.528937816619873,0.1403813511133194,0.15210741013288498,0.10037446022033691
11,13.541841983795166,0.14935742318630219,0.15210741013288498,0.10037446022033691
12,14.531127691268921,0.14157013595104218,0.15210741013288498,0.10037446022033691
13,15.505668640136719,0.15651032328605652,0.15210741013288498,0.10037446022033691
14,16.476354122161865,0.15647193789482117,0.15210741013288498,0.10037446022033691
15,17.45285415649414,0.13205936551094055,0.15210741013288498,0.10037446022033691
16,18.420921802520752,0.1533944308757782,0.15210741013288498,0.10037446022033691
17,19.418635368347168,0.13460397720336914,0.15210741013288498,0.10037446022033691
18,20.400681734085083,0.15674535930156708,0.15210741013288498,0.10037446022033691
19,21.371554136276245,0.1433403342962265,0.15210741013288498,0.10037446022033691
20,22.333149433135986,0.1463017761707306,0.15210741013288498,0.10037446022033691
21,23.32578682899475,0.14670585095882416,0.15210741013288498,0.10037446022033691
22,24.290159940719604,0.16784939169883728,0.15210741013288498,0.10037446022033691
23,25.272175788879395,0.15873533487319946,0.15210741013288498,0.10037446022033691
24,26.2665958404541,0.16402260959148407,0.15210741013288498,0.10037446022033691
25,27.53898572921753,0.11789928376674652,0.15210741013288498,0.10037446022033691
26,28.844510078430176,0.1413343995809555,0.15210741013288498,0.10037446022033691
27,30.161884546279907,0.1541309952735901,0.15210741013288498,0.10037446022033691
28,31.471683740615845,0.14068610966205597,0.15210741013288498,0.10037446022033691
29,32.766945600509644,0.1435256451368332,0.15210741013288498,0.10037446022033691
