,trainning_time_consume(s),test_time_consume(s)
0,10.186744689941406,0.021985292434692383
1,1.9934744834899902,0.0018932819366455078
2,11.54261565208435,0.024565935134887695
3,36.52963852882385,0.08749103546142578
4,3.3152313232421875,0.003467082977294922
5,3.593055248260498,0.005860567092895508
6,5.07402777671814,0.008796215057373047
7,17.85578441619873,0.04074692726135254
8,37.717599630355835,0.102020263671875
9,73.18405199050903,0.16688919067382812
10,2.5008089542388916,0.0038881301879882812
11,13.41756272315979,0.027529239654541016
12,15.394103050231934,0.029674768447875977
13,15.090170621871948,0.02999401092529297
14,18.588525772094727,0.04361248016357422
15,10.64734411239624,0.019500255584716797
16,7.42145562171936,0.014231204986572266
17,25.612900257110596,0.0625920295715332
18,7.92256498336792,0.013965606689453125
19,45.55385756492615,0.09535074234008789
20,1.9324674606323242,0.0023424625396728516
21,5.241374492645264,0.009276866912841797
22,6.104872703552246,0.010769844055175781
23,10.797333240509033,0.017635345458984375
24,29.79287052154541,0.06829166412353516
25,19.886212825775146,0.03848719596862793
26,11.507439374923706,0.02216053009033203
27,6.540642023086548,0.01132965087890625
28,4.195691347122192,0.006875753402709961
29,21.650429248809814,0.04852747917175293
30,1.8063442707061768,0.0019588470458984375
31,14.573051929473877,0.031523704528808594
32,36.878324031829834,0.09714865684509277
33,44.20846891403198,0.11373424530029297
34,45.274608850479126,0.12508726119995117
35,9.802289009094238,0.01860332489013672
36,5.510239601135254,0.007567167282104492
37,17.919397115707397,0.03400397300720215
38,14.10849666595459,0.028706073760986328
39,23.800163507461548,0.059807777404785156
40,47.89347743988037,0.1162564754486084
41,7.901007652282715,0.01516270637512207
42,16.669135332107544,0.03683066368103027
43,18.12050151824951,0.035004615783691406
44,22.405307292938232,0.0475921630859375
45,18.06748080253601,0.03625345230102539
46,14.372814178466797,0.030956268310546875
47,14.906404733657837,0.03504371643066406
48,50.20092415809631,0.10736417770385742
49,17.70601224899292,0.039588212966918945
50,4.176661252975464,0.008118391036987305
51,3.743806838989258,0.006037712097167969
52,10.456228494644165,0.025583267211914062
53,13.295548677444458,0.027189016342163086
54,7.757603883743286,0.014520883560180664
55,3.471674680709839,0.005692243576049805
56,9.9972562789917,0.01752328872680664
57,38.9655396938324,0.0894477367401123
58,19.270925521850586,0.03668785095214844
59,3.960897922515869,0.005556344985961914
