,target,params
0,-0.003091066610068083,"{'colsample_bytree': 0.9374682052245231, 'learning_rate': 0.07794069262114298, 'max_depth': 8.866627104516915, 'n_estimators': 316.51708350099597, 'reg_lambda': 20.603724804940786, 'subsample': 0.7835324708274434}"
1,-0.0034666124265640974,"{'colsample_bytree': 0.7696223332521321, 'learning_rate': 0.03154827447974145, 'max_depth': 7.269709831307216, 'n_estimators': 416.5518084759608, 'reg_lambda': 19.125313039112502, 'subsample': 0.8888780173194661}"
2,-0.003172431606799364,"{'colsample_bytree': 0.8824046178634655, 'learning_rate': 0.0803404681721159, 'max_depth': 3.4937957870607637, 'n_estimators': 337.51757780219646, 'reg_lambda': 25.33217217641925, 'subsample': 0.8738854270878957}"
3,-0.003127081785351038,"{'colsample_bytree': 0.7948936265735189, 'learning_rate': 0.08956214947346447, 'max_depth': 8.44981762018256, 'n_estimators': 397.93342726554056, 'reg_lambda': 17.121100326500656, 'subsample': 0.4263113324795567}"
4,-0.0034220139496028423,"{'colsample_bytree': 0.8154569691891894, 'learning_rate': 0.07801256203601101, 'max_depth': 7.6542254880165315, 'n_estimators': 472.86146636601757, 'reg_lambda': 13.094122822040852, 'subsample': 0.9486579929959655}"
5,-0.0033429202158004045,"{'colsample_bytree': 0.7813845029934572, 'learning_rate': 0.0483993495583856, 'max_depth': 8.878680861397392, 'n_estimators': 315.9363704310375, 'reg_lambda': 21.519360785118884, 'subsample': 0.9591992851574576}"
6,-0.003232428105548024,"{'colsample_bytree': 0.7657797318496193, 'learning_rate': 0.09758287090156245, 'max_depth': 9.568641229626692, 'n_estimators': 339.91970711381214, 'reg_lambda': 20.20784105548358, 'subsample': 0.5690328438595571}"
7,-0.0034254915080964565,"{'colsample_bytree': 0.8634368254977927, 'learning_rate': 0.024840576615017203, 'max_depth': 8.21858273030696, 'n_estimators': 323.91271463291, 'reg_lambda': 28.580642920905355, 'subsample': 0.4212252846508986}"
8,-0.003601330565288663,"{'colsample_bytree': 0.7182847632848847, 'learning_rate': 0.02130367100019196, 'max_depth': 4.712949018004167, 'n_estimators': 471.2793311710973, 'reg_lambda': 15.214727533089915, 'subsample': 0.4109090457581768}"
9,-0.0029809195548295975,"{'colsample_bytree': 0.9062351028099997, 'learning_rate': 0.05361381187420259, 'max_depth': 7.778318445593824, 'n_estimators': 321.0449139881808, 'reg_lambda': 17.584916817807443, 'subsample': 0.39236052514792485}"
10,-0.0032122298143804073,"{'colsample_bytree': 0.7557359433945343, 'learning_rate': 0.08570533753197149, 'max_depth': 9.04362862082127, 'n_estimators': 347.1735814354056, 'reg_lambda': 25.31277205084902, 'subsample': 0.6859454557436395}"
11,-0.0029943163972347975,"{'colsample_bytree': 0.9752258304470034, 'learning_rate': 0.03938877604420037, 'max_depth': 3.7248017212935194, 'n_estimators': 416.0470542998157, 'reg_lambda': 22.687863194286564, 'subsample': 0.639800636901946}"
