,target,params
0,-0.0032610453199595213,"{'colsample_bytree': 0.6353329822009941, 'learning_rate': 0.01606712192404437, 'max_depth': 9.527767460789939, 'n_estimators': 401.1692224750468, 'reg_lambda': 27.72097776100458, 'subsample': 0.6186432036851675}"
1,-0.0021330101881176233,"{'colsample_bytree': 0.786092294568687, 'learning_rate': 0.024970885914318536, 'max_depth': 3.488674926900861, 'n_estimators': 436.4095471930709, 'reg_lambda': 20.008734836720535, 'subsample': 0.9396950271354516}"
2,-0.002162616467103362,"{'colsample_bytree': 0.8308774593380448, 'learning_rate': 0.04058483077331452, 'max_depth': 6.27310849288067, 'n_estimators': 430.0925791516878, 'reg_lambda': 11.30786906107248, 'subsample': 0.8894339622025933}"
3,-0.001757551683112979,"{'colsample_bytree': 0.9247995201358793, 'learning_rate': 0.04587742287962608, 'max_depth': 3.2734282595221775, 'n_estimators': 380.3359526283366, 'reg_lambda': 10.316637662976586, 'subsample': 0.3986676899072366}"
4,-0.0027530877850949764,"{'colsample_bytree': 0.6542788792889684, 'learning_rate': 0.08702630952871498, 'max_depth': 9.1217253425088, 'n_estimators': 382.87778803225075, 'reg_lambda': 16.664355867364094, 'subsample': 0.912101307607339}"
5,-0.002119181677699089,"{'colsample_bytree': 0.7464908902729492, 'learning_rate': 0.03491470369649348, 'max_depth': 7.6106767033095855, 'n_estimators': 443.60372831016844, 'reg_lambda': 28.947815413185843, 'subsample': 0.5219128231267705}"
6,-0.00252705835737288,"{'colsample_bytree': 0.6249906070052095, 'learning_rate': 0.040171567453060386, 'max_depth': 3.928043995559344, 'n_estimators': 306.5730387901572, 'reg_lambda': 14.308970652487423, 'subsample': 0.4173882483583919}"
7,-0.002545419614762068,"{'colsample_bytree': 0.7269409110436791, 'learning_rate': 0.067169761608083, 'max_depth': 8.789733912627812, 'n_estimators': 390.04704739346226, 'reg_lambda': 11.105772115716402, 'subsample': 0.9860818390094477}"
8,-0.0030764525290578604,"{'colsample_bytree': 0.8032833693738552, 'learning_rate': 0.01271401886520684, 'max_depth': 6.419006802450621, 'n_estimators': 330.90230068657485, 'reg_lambda': 26.128244741008906, 'subsample': 0.8065649143177744}"
9,-0.0020394313614815474,"{'colsample_bytree': 0.7645727894095842, 'learning_rate': 0.0624507928719254, 'max_depth': 6.664087665947736, 'n_estimators': 395.0243424701711, 'reg_lambda': 17.378864500975407, 'subsample': 0.327610578335905}"
10,-0.0031016808934509754,"{'colsample_bytree': 0.6080985072031493, 'learning_rate': 0.08734538167460658, 'max_depth': 7.676152014500057, 'n_estimators': 460.9487198624579, 'reg_lambda': 10.321847465184312, 'subsample': 0.4749425708560051}"
11,-0.0018973188707605004,"{'colsample_bytree': 0.8582289153044957, 'learning_rate': 0.07295257918724656, 'max_depth': 8.001425382319038, 'n_estimators': 489.3054360219834, 'reg_lambda': 28.179516344952415, 'subsample': 0.27855779973177486}"
12,-0.0024179432075470686,"{'colsample_bytree': 0.6875818218968124, 'learning_rate': 0.060842955296750455, 'max_depth': 5.808527815921293, 'n_estimators': 446.8808984819914, 'reg_lambda': 16.25819401096441, 'subsample': 0.8515851481684069}"
13,-0.0022736862301826477,"{'colsample_bytree': 0.7201433645498092, 'learning_rate': 0.07214396020033408, 'max_depth': 7.339328398316774, 'n_estimators': 322.06164461394565, 'reg_lambda': 27.090033760292613, 'subsample': 0.7590035780351765}"
14,-0.0025549838319420815,"{'colsample_bytree': 0.6326380536327008, 'learning_rate': 0.0969061741549637, 'max_depth': 6.545438067400042, 'n_estimators': 417.05687825080037, 'reg_lambda': 25.13542115250645, 'subsample': 0.8677061565635464}"
15,-0.002346453722566366,"{'colsample_bytree': 0.7947301746575538, 'learning_rate': 0.021278713366481024, 'max_depth': 7.888248326043685, 'n_estimators': 310.62784325374184, 'reg_lambda': 18.55542504403082, 'subsample': 0.9347935342043601}"
