,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,892.5877802371979,0.046175435185432434,0.04174282494932413,7.176236391067505
1,892.5877802371979,0.045512329787015915,0.04174282494932413,7.176236391067505
2,892.5877802371979,0.04536690562963486,0.04174282494932413,7.176236391067505
3,892.5877802371979,0.04533683508634567,0.04174282494932413,7.176236391067505
4,892.5877802371979,0.04536117985844612,0.04174282494932413,7.176236391067505
5,892.5877802371979,0.04537476599216461,0.04174282494932413,7.176236391067505
6,892.5877802371979,0.045392632484436035,0.04174282494932413,7.176236391067505
7,892.5877802371979,0.04541207104921341,0.04174282494932413,7.176236391067505
8,892.5877802371979,0.04542941972613335,0.04174282494932413,7.176236391067505
9,892.5877802371979,0.045443736016750336,0.04174282494932413,7.176236391067505
10,892.5877802371979,0.04545501247048378,0.04174282494932413,7.176236391067505
11,892.5877802371979,0.045463934540748596,0.04174282494932413,7.176236391067505
12,892.5877802371979,0.045471105724573135,0.04174282494932413,7.176236391067505
13,892.5877802371979,0.0454770103096962,0.04174282494932413,7.176236391067505
14,892.5877802371979,0.04548192024230957,0.04174282494932413,7.176236391067505
15,892.5877802371979,0.04548606649041176,0.04174282494932413,7.176236391067505
16,892.5877802371979,0.045489583164453506,0.04174282494932413,7.176236391067505
17,892.5877802371979,0.045492567121982574,0.04174282494932413,7.176236391067505
18,892.5877802371979,0.04549510404467583,0.04174282494932413,7.176236391067505
19,892.5877802371979,0.04549724608659744,0.04174282494932413,7.176236391067505
20,892.5877802371979,0.045499037951231,0.04174282494932413,7.176236391067505
21,892.5877802371979,0.0455005057156086,0.04174282494932413,7.176236391067505
22,892.5877802371979,0.04550168290734291,0.04174282494932413,7.176236391067505
23,892.5877802371979,0.04550258442759514,0.04174282494932413,7.176236391067505
24,892.5877802371979,0.04550322890281677,0.04174282494932413,7.176236391067505
25,892.5877802371979,0.04550361633300781,0.04174282494932413,7.176236391067505
26,892.5877802371979,0.04550376906991005,0.04174282494932413,7.176236391067505
27,892.5877802371979,0.04550368711352348,0.04174282494932413,7.176236391067505
28,892.5877802371979,0.045503366738557816,0.04174282494932413,7.176236391067505
29,892.5877802371979,0.04550281912088394,0.04174282494932413,7.176236391067505
