,target,params
45,-0.0025948192082093815,"{'colsample_bytree': 0.6525784545882763, 'learning_rate': 0.0491450868778256, 'max_depth': 4.491360334078182, 'n_estimators': 394.8515108200953, 'reg_lambda': 10.430817266910022, 'subsample': 0.5932852331057514}"
46,-0.0023783191208557874,"{'colsample_bytree': 0.7931462582193889, 'learning_rate': 0.060539125719437446, 'max_depth': 3.1997962989182485, 'n_estimators': 356.6085031103551, 'reg_lambda': 29.160385480143695, 'subsample': 0.8638473564295948}"
47,-0.0024007791330133543,"{'colsample_bytree': 0.9241668498066888, 'learning_rate': 0.06947478492882798, 'max_depth': 9.997847777610888, 'n_estimators': 402.85782046943666, 'reg_lambda': 14.014985319355821, 'subsample': 0.9503360519631079}"
48,-0.0023853573624842014,"{'colsample_bytree': 0.9346056249675401, 'learning_rate': 0.06988817217736239, 'max_depth': 3.8731774484127417, 'n_estimators': 339.0635487377404, 'reg_lambda': 23.825960554103847, 'subsample': 0.22270122668683756}"
49,-0.0024330921764361985,"{'colsample_bytree': 0.9016691789187037, 'learning_rate': 0.051689632756640715, 'max_depth': 3.0797711333649738, 'n_estimators': 336.60316827205924, 'reg_lambda': 17.269925540232023, 'subsample': 0.8964071064227652}"
50,-0.0025165772397874957,"{'colsample_bytree': 0.9306903046113085, 'learning_rate': 0.0276389920016904, 'max_depth': 3.200840732464688, 'n_estimators': 343.2902051629885, 'reg_lambda': 15.967305294963225, 'subsample': 0.8625831265687491}"
51,-0.0028566372943370825,"{'colsample_bytree': 0.642387571097345, 'learning_rate': 0.054805268943651876, 'max_depth': 9.742949977510536, 'n_estimators': 339.25481556647253, 'reg_lambda': 18.730449577597028, 'subsample': 0.5223963707321486}"
52,-0.0025674090852691096,"{'colsample_bytree': 0.6522680711613419, 'learning_rate': 0.09867106050598255, 'max_depth': 3.2835657853133986, 'n_estimators': 332.740897233953, 'reg_lambda': 10.503125899550431, 'subsample': 0.40169145159662345}"
53,-0.002345803033178611,"{'colsample_bytree': 0.9253476312173908, 'learning_rate': 0.08544851987381519, 'max_depth': 9.381271781475458, 'n_estimators': 427.651313266257, 'reg_lambda': 28.747347060444767, 'subsample': 0.5670863657335539}"
54,-0.0025269089173703915,"{'colsample_bytree': 0.7194132332596721, 'learning_rate': 0.06395546833771712, 'max_depth': 9.367528815513223, 'n_estimators': 433.25432207541087, 'reg_lambda': 26.73650734821428, 'subsample': 0.6908661636055247}"
55,-0.002471264270102083,"{'colsample_bytree': 0.7478466772772938, 'learning_rate': 0.07264567703552528, 'max_depth': 3.6199000645743022, 'n_estimators': 425.7641685537801, 'reg_lambda': 29.399503219207915, 'subsample': 0.4124609367163985}"
