,trainning_time_consume(s),test_time_consume(s)
0,6.35983419418335,0.020875215530395508
1,6.487331390380859,0.02132415771484375
2,6.856337785720825,0.01973438262939453
3,6.438661575317383,0.018877506256103516
4,6.605520963668823,0.02154397964477539
5,6.692393064498901,0.021234512329101562
6,7.027366399765015,0.02107524871826172
7,6.633881092071533,0.01886582374572754
8,6.972934246063232,0.021467208862304688
9,6.748953342437744,0.02111339569091797
10,6.93332839012146,0.021162748336791992
11,6.7094526290893555,0.01914072036743164
12,6.720608472824097,0.021475553512573242
13,6.82461953163147,0.020987510681152344
14,7.1018500328063965,0.02121114730834961
15,6.77735710144043,0.019128084182739258
16,6.232572317123413,0.01845383644104004
17,6.128281593322754,0.018681764602661133
18,6.111714601516724,0.018431663513183594
19,6.112322568893433,0.018500804901123047
20,6.311558246612549,0.018578052520751953
21,6.160762786865234,0.01809406280517578
22,6.0950305461883545,0.018149137496948242
23,6.070972442626953,0.018425703048706055
24,6.171622037887573,0.01834249496459961
25,6.0677008628845215,0.0184478759765625
26,6.081548452377319,0.018260717391967773
27,6.087906122207642,0.018203258514404297
28,6.169033527374268,0.018277406692504883
29,6.068946361541748,0.01812005043029785
30,6.071846008300781,0.018518686294555664
31,6.070977210998535,0.01826167106628418
32,6.071594953536987,0.017986774444580078
33,5.906926393508911,0.01759028434753418
34,5.804285526275635,0.01757335662841797
35,5.3364574909210205,0.015728235244750977
36,5.987309694290161,0.017454147338867188
37,5.833248138427734,0.01726508140563965
38,5.706036329269409,0.017034292221069336
39,5.45681357383728,0.015825986862182617
40,5.95653510093689,0.0177156925201416
41,5.82610011100769,0.017446041107177734
42,5.719440460205078,0.017269134521484375
43,5.610308647155762,0.015497446060180664
44,5.9566569328308105,0.017488718032836914
45,5.817012310028076,0.01734614372253418
46,5.720221042633057,0.01737356185913086
47,5.613725662231445,0.015570402145385742
48,4.94901967048645,0.014549970626831055
49,4.755066394805908,0.014360427856445312
50,4.774041175842285,0.017243146896362305
51,4.217081785202026,0.013495445251464844
52,4.7232208251953125,0.013984441757202148
53,4.301820993423462,0.01354360580444336
54,4.510488748550415,0.014386653900146484
55,4.814025402069092,0.014344453811645508
56,4.814722537994385,0.01508641242980957
57,4.7152745723724365,0.014468908309936523
58,4.395474910736084,0.013449668884277344
59,4.236797571182251,0.013416051864624023
