,target,params
10,-0.002095371251925826,"{'colsample_bytree': 0.672219887758987, 'learning_rate': 0.07345523860456293, 'max_depth': 8.841118478038368, 'n_estimators': 392.13423171647725, 'reg_lambda': 29.014875185853807, 'subsample': 0.6240084310308298}"
11,-0.0022348747588694096,"{'colsample_bytree': 0.6914233803668844, 'learning_rate': 0.038604236104399337, 'max_depth': 5.953841589025766, 'n_estimators': 330.54276537890024, 'reg_lambda': 10.548013093488667, 'subsample': 0.8097628820766245}"
12,-0.00213523767888546,"{'colsample_bytree': 0.6634462997812764, 'learning_rate': 0.037863562525679524, 'max_depth': 8.409960416447456, 'n_estimators': 435.52550173556233, 'reg_lambda': 20.20637060575207, 'subsample': 0.41231913855190777}"
13,-0.0022586730774492025,"{'colsample_bytree': 0.6416032603338617, 'learning_rate': 0.07187505714494759, 'max_depth': 3.0676762114163254, 'n_estimators': 387.7313299070806, 'reg_lambda': 11.87576910285896, 'subsample': 0.6876122749795657}"
14,-0.001757033751346171,"{'colsample_bytree': 0.9201335893153146, 'learning_rate': 0.09753343192541225, 'max_depth': 5.941781908620267, 'n_estimators': 361.19185021157773, 'reg_lambda': 23.559730978293782, 'subsample': 0.8607643101596378}"
15,-0.002197081921622157,"{'colsample_bytree': 0.9479941473516231, 'learning_rate': 0.01418924058543487, 'max_depth': 3.677349489897342, 'n_estimators': 365.4340323487239, 'reg_lambda': 23.01223369247198, 'subsample': 0.8720840768999041}"
16,-0.002114642644301057,"{'colsample_bytree': 0.6831777492378789, 'learning_rate': 0.044790403846937464, 'max_depth': 7.588832308926041, 'n_estimators': 362.5800176650696, 'reg_lambda': 22.09538168316498, 'subsample': 0.8053064502701006}"
17,-0.0018174410797655582,"{'colsample_bytree': 0.8530975700341359, 'learning_rate': 0.07097579334366766, 'max_depth': 7.701936837971714, 'n_estimators': 401.44325534665217, 'reg_lambda': 16.89437095780643, 'subsample': 0.33247730433542194}"
18,-0.003378145396709442,"{'colsample_bytree': 0.6899220427191313, 'learning_rate': 0.014408221662705074, 'max_depth': 4.506221760028684, 'n_estimators': 358.64621353477287, 'reg_lambda': 24.55713333064903, 'subsample': 0.3664064694782956}"
19,-0.001966813113540411,"{'colsample_bytree': 0.8019486232789631, 'learning_rate': 0.06372505489907182, 'max_depth': 5.704948390999393, 'n_estimators': 361.2024142320614, 'reg_lambda': 21.76727072339621, 'subsample': 0.2599228429496015}"
20,-0.001895911991596222,"{'colsample_bytree': 0.8833790066679265, 'learning_rate': 0.03421138982122686, 'max_depth': 5.967585221441549, 'n_estimators': 362.45419108994463, 'reg_lambda': 24.163644450514752, 'subsample': 0.42238033136753184}"
21,-0.0020611269865185022,"{'colsample_bytree': 0.808320210558283, 'learning_rate': 0.02554588844291418, 'max_depth': 7.540841628906786, 'n_estimators': 403.445137112982, 'reg_lambda': 16.474348235337782, 'subsample': 0.9889832356880401}"
22,-0.001979571534320712,"{'colsample_bytree': 0.7027251174982503, 'learning_rate': 0.07396015702082144, 'max_depth': 9.249129534038412, 'n_estimators': 401.2198394783245, 'reg_lambda': 18.578356530676103, 'subsample': 0.35832599276665145}"
23,-0.0025125406682491302,"{'colsample_bytree': 0.6304553495038613, 'learning_rate': 0.03804185925531426, 'max_depth': 6.648864311485285, 'n_estimators': 399.37813140572194, 'reg_lambda': 17.691925496882817, 'subsample': 0.8985217415740099}"
24,-0.0018325463170185685,"{'colsample_bytree': 0.8581805615503537, 'learning_rate': 0.07785024981539485, 'max_depth': 3.6553891021030003, 'n_estimators': 456.16446130561184, 'reg_lambda': 28.466159037810513, 'subsample': 0.8452872506462963}"
25,-0.0017040943494066596,"{'colsample_bytree': 0.9642009909732152, 'learning_rate': 0.0631776363707636, 'max_depth': 6.021049206942605, 'n_estimators': 455.2891715823006, 'reg_lambda': 29.08503003900634, 'subsample': 0.6848123617671642}"
26,-0.0019026603549718857,"{'colsample_bytree': 0.7769567263367523, 'learning_rate': 0.060990388180149104, 'max_depth': 5.122053535501317, 'n_estimators': 454.82358173581633, 'reg_lambda': 27.506932186493728, 'subsample': 0.8185744963038648}"
27,-0.002188538433983922,"{'colsample_bytree': 0.6150722499110496, 'learning_rate': 0.07472871695536383, 'max_depth': 5.412577504254446, 'n_estimators': 456.520871955959, 'reg_lambda': 29.991194340164085, 'subsample': 0.3781011465123032}"
28,-0.0017642040038481355,"{'colsample_bytree': 0.8966015614092158, 'learning_rate': 0.07124839648241928, 'max_depth': 5.857567219367077, 'n_estimators': 453.4397286667794, 'reg_lambda': 28.96776734254672, 'subsample': 0.6822638429973824}"
29,-0.0025197018403559923,"{'colsample_bytree': 0.8811684832287703, 'learning_rate': 0.011301825300165448, 'max_depth': 8.085315593257498, 'n_estimators': 456.0464330288088, 'reg_lambda': 27.65173177570318, 'subsample': 0.5402938684420753}"
30,-0.0020093766506761312,"{'colsample_bytree': 0.720352752007683, 'learning_rate': 0.09758564642982276, 'max_depth': 5.525292278903943, 'n_estimators': 451.34308740358756, 'reg_lambda': 29.835103975368085, 'subsample': 0.39855516985366607}"
31,-0.0021355757489800453,"{'colsample_bytree': 0.675979944925427, 'learning_rate': 0.08278953835941624, 'max_depth': 3.36273854980169, 'n_estimators': 452.438712057697, 'reg_lambda': 27.499426872333114, 'subsample': 0.6944682374640176}"
32,-0.0019857578445225954,"{'colsample_bytree': 0.7115717374450375, 'learning_rate': 0.08171209335859539, 'max_depth': 6.750601463653359, 'n_estimators': 403.37570486413074, 'reg_lambda': 19.063807113920024, 'subsample': 0.4485909913658822}"
33,-0.0026354335714131594,"{'colsample_bytree': 0.7473821349553387, 'learning_rate': 0.01767956896722797, 'max_depth': 5.563934169013192, 'n_estimators': 453.72292394582496, 'reg_lambda': 29.979352239350476, 'subsample': 0.31537819270846745}"
34,-0.00225071725435555,"{'colsample_bytree': 0.6661976831086137, 'learning_rate': 0.04479522555690294, 'max_depth': 6.571414932617515, 'n_estimators': 454.80924947592734, 'reg_lambda': 28.417772482947093, 'subsample': 0.9203035123341479}"
35,-0.0019277594983577728,"{'colsample_bytree': 0.8053557592633586, 'learning_rate': 0.06540890346938175, 'max_depth': 7.670084656656984, 'n_estimators': 403.1200653472102, 'reg_lambda': 16.531997143160286, 'subsample': 0.8817932278943961}"
36,-0.0019990205764770508,"{'colsample_bytree': 0.7940541493386828, 'learning_rate': 0.037411522856052024, 'max_depth': 4.97516787742585, 'n_estimators': 455.2588050032757, 'reg_lambda': 28.764614104670272, 'subsample': 0.3250408972777555}"
37,-0.0017757043242454529,"{'colsample_bytree': 0.9426429379196299, 'learning_rate': 0.03870268321238878, 'max_depth': 6.485256766888359, 'n_estimators': 361.6999187913539, 'reg_lambda': 23.138077771684053, 'subsample': 0.5861402059202527}"
38,-0.0021072544623166323,"{'colsample_bytree': 0.698481104703391, 'learning_rate': 0.05248388776951524, 'max_depth': 5.536249320195471, 'n_estimators': 452.97585733625215, 'reg_lambda': 28.044745297953515, 'subsample': 0.9046810753626757}"
39,-0.0019580067601054907,"{'colsample_bytree': 0.7500598734186531, 'learning_rate': 0.05126196593852757, 'max_depth': 8.616522864086232, 'n_estimators': 402.6864385578326, 'reg_lambda': 17.631930586736143, 'subsample': 0.29349563998925937}"
40,-0.0017360136844217777,"{'colsample_bytree': 0.9773837374888289, 'learning_rate': 0.042977076522786845, 'max_depth': 7.63191644523225, 'n_estimators': 402.3544461247153, 'reg_lambda': 17.48865214703233, 'subsample': 0.8860026338324734}"
41,-0.0022092086728662252,"{'colsample_bytree': 0.715455631557027, 'learning_rate': 0.09650971873111121, 'max_depth': 7.123979380297344, 'n_estimators': 361.7607955597063, 'reg_lambda': 23.90473548046477, 'subsample': 0.9968596510359407}"
42,-0.0018777750665321946,"{'colsample_bytree': 0.8012707223628351, 'learning_rate': 0.0828605242843052, 'max_depth': 3.3435568138692564, 'n_estimators': 454.7722775570685, 'reg_lambda': 28.674541694067624, 'subsample': 0.5241842067284836}"
43,-0.0017677549039945006,"{'colsample_bytree': 0.8764954582064644, 'learning_rate': 0.04202095536862024, 'max_depth': 7.7161455734889595, 'n_estimators': 402.0493449065011, 'reg_lambda': 18.465006813276865, 'subsample': 0.4541396100975785}"
44,-0.002499688183888793,"{'colsample_bytree': 0.99, 'learning_rate': 0.018661373913821465, 'max_depth': 5.413083661185155, 'n_estimators': 361.8286942617135, 'reg_lambda': 23.144059760503218, 'subsample': 0.20437861337169336}"
45,-0.0018629920668900013,"{'colsample_bytree': 0.800764349642056, 'learning_rate': 0.06764193846381981, 'max_depth': 9.54676173837862, 'n_estimators': 403.35672486917326, 'reg_lambda': 18.174072393435203, 'subsample': 0.4806297469318097}"
46,-0.001794542302377522,"{'colsample_bytree': 0.8670821927268881, 'learning_rate': 0.06545569617360447, 'max_depth': 6.897140414545454, 'n_estimators': 402.9364619356183, 'reg_lambda': 17.585603063746483, 'subsample': 0.3280641537903093}"
47,-0.0018795152427628636,"{'colsample_bytree': 0.9626511759443965, 'learning_rate': 0.03261495927586087, 'max_depth': 7.2078892548656865, 'n_estimators': 402.37216449377974, 'reg_lambda': 17.211198131359666, 'subsample': 0.22003537319720118}"
48,-0.0016870013205334544,"{'colsample_bytree': 0.9351227430607916, 'learning_rate': 0.08668161454611113, 'max_depth': 7.769212835868646, 'n_estimators': 403.12528164745584, 'reg_lambda': 17.81394425490239, 'subsample': 0.7717680425825828}"
49,-0.0017560925334692001,"{'colsample_bytree': 0.9322852131904804, 'learning_rate': 0.07540902963639524, 'max_depth': 6.631387158229491, 'n_estimators': 452.89437316364297, 'reg_lambda': 28.67005984459922, 'subsample': 0.5418914326210975}"
50,-0.0018581395270302892,"{'colsample_bytree': 0.916221316640121, 'learning_rate': 0.056079819241217264, 'max_depth': 7.875716328154849, 'n_estimators': 403.07240062401826, 'reg_lambda': 19.310375124926487, 'subsample': 0.9861546222613975}"
51,-0.0027241206262260675,"{'colsample_bytree': 0.8651132974305129, 'learning_rate': 0.011942301902937493, 'max_depth': 7.731043292330323, 'n_estimators': 403.65244667941334, 'reg_lambda': 18.373521065497286, 'subsample': 0.30281089658532406}"
52,-0.002100760815665126,"{'colsample_bytree': 0.7109471512222348, 'learning_rate': 0.03242273353206926, 'max_depth': 6.752303148190963, 'n_estimators': 403.12582825368025, 'reg_lambda': 18.81914860454269, 'subsample': 0.5224858484589228}"
53,-0.002447501290589571,"{'colsample_bytree': 0.691429812018425, 'learning_rate': 0.01968373352686157, 'max_depth': 7.599461499423144, 'n_estimators': 402.03849022186716, 'reg_lambda': 16.489786391195686, 'subsample': 0.9899740225164819}"
54,-0.001844814047217369,"{'colsample_bytree': 0.7826277193915342, 'learning_rate': 0.05580783616171813, 'max_depth': 7.470876632599848, 'n_estimators': 402.5133102247921, 'reg_lambda': 17.55464643153106, 'subsample': 0.582611088335718}"
55,-0.0017802751390263438,"{'colsample_bytree': 0.9275675552050464, 'learning_rate': 0.055111348804265554, 'max_depth': 3.325073875481175, 'n_estimators': 486.5766942911523, 'reg_lambda': 24.641730010286395, 'subsample': 0.8826359961572459}"
56,-0.0018740344094112515,"{'colsample_bytree': 0.803129114889724, 'learning_rate': 0.06225369950801672, 'max_depth': 6.77946838858897, 'n_estimators': 452.89236797590587, 'reg_lambda': 29.38885716833243, 'subsample': 0.7191057242674277}"
57,-0.0016674990765750408,"{'colsample_bytree': 0.9696759801335043, 'learning_rate': 0.04635407780138743, 'max_depth': 8.313449472669511, 'n_estimators': 402.67302685315906, 'reg_lambda': 18.00781828212541, 'subsample': 0.7842291729911088}"
58,-0.0018510088557377458,"{'colsample_bytree': 0.8531458689126775, 'learning_rate': 0.05169582539628224, 'max_depth': 6.094247570217194, 'n_estimators': 362.59550803961014, 'reg_lambda': 24.290056690023967, 'subsample': 0.5973111007889853}"
59,-0.0020221611484885216,"{'colsample_bytree': 0.7590787889434729, 'learning_rate': 0.04937847047754376, 'max_depth': 8.279528383965959, 'n_estimators': 402.28653513891646, 'reg_lambda': 18.902608847548645, 'subsample': 0.8870348020715577}"
