,target,params
0,-0.0031308575998991728,"{'colsample_bytree': 0.9806216476317622, 'learning_rate': 0.07843572895516687, 'max_depth': 7.082600161477332, 'n_estimators': 494.73013507115456, 'reg_lambda': 15.771969453619732, 'subsample': 0.3644379873834838}"
1,-0.005144416820257902,"{'colsample_bytree': 0.7089683517290344, 'learning_rate': 0.0174540065354683, 'max_depth': 6.89555528429851, 'n_estimators': 462.73478443931185, 'reg_lambda': 22.734765685800788, 'subsample': 0.28022445094349974}"
2,-0.003622238291427493,"{'colsample_bytree': 0.7647345878957249, 'learning_rate': 0.09233753911032892, 'max_depth': 6.644658778661146, 'n_estimators': 302.2033826922891, 'reg_lambda': 19.968705886507454, 'subsample': 0.40725838529345615}"
3,-0.0055224779061973095,"{'colsample_bytree': 0.7376091781698635, 'learning_rate': 0.012089727587729172, 'max_depth': 6.365576654026876, 'n_estimators': 490.0869897362845, 'reg_lambda': 15.38021947005312, 'subsample': 0.20839284943663616}"
4,-0.0037301331758499146,"{'colsample_bytree': 0.7439706307224869, 'learning_rate': 0.06384407953636002, 'max_depth': 8.796151748413894, 'n_estimators': 422.7088700520491, 'reg_lambda': 25.157477010611082, 'subsample': 0.8756062085276379}"
5,-0.003775003831833601,"{'colsample_bytree': 0.722261500953182, 'learning_rate': 0.09554611848152801, 'max_depth': 4.092281110602277, 'n_estimators': 440.32026720454155, 'reg_lambda': 17.20095563159768, 'subsample': 0.733359611521937}"
6,-0.0033350076992064714,"{'colsample_bytree': 0.9610942202063771, 'learning_rate': 0.05171749849441647, 'max_depth': 8.345513607715837, 'n_estimators': 468.4043077354527, 'reg_lambda': 19.961128087102697, 'subsample': 0.8276883503516834}"
7,-0.0034571723081171513,"{'colsample_bytree': 0.8068956846894549, 'learning_rate': 0.0946436030326546, 'max_depth': 4.040441895419316, 'n_estimators': 468.4762052510937, 'reg_lambda': 29.76290183789248, 'subsample': 0.6476600286599881}"
8,-0.0034202367532998323,"{'colsample_bytree': 0.9258819902542188, 'learning_rate': 0.05963607733333527, 'max_depth': 4.76661079266643, 'n_estimators': 405.02638777501045, 'reg_lambda': 24.264618558812312, 'subsample': 0.9781710802106989}"
9,-0.003867638763040304,"{'colsample_bytree': 0.6799619014211294, 'learning_rate': 0.07713858471302856, 'max_depth': 4.909138890046479, 'n_estimators': 441.508621994539, 'reg_lambda': 16.472102239462068, 'subsample': 0.47794190792196645}"
