,target,params
27,-0.0033615948632359505,"{'colsample_bytree': 0.9747804771144781, 'learning_rate': 0.06652244437656536, 'max_depth': 9.772631742310345, 'n_estimators': 483.9045271707023, 'reg_lambda': 29.597667877248984, 'subsample': 0.5624592864379726}"
28,-0.0036601002793759108,"{'colsample_bytree': 0.8419731788170923, 'learning_rate': 0.07578977430798567, 'max_depth': 3.2151168735988525, 'n_estimators': 479.48697828673824, 'reg_lambda': 28.807969035503906, 'subsample': 0.8938887508526066}"
29,-0.0036911028437316418,"{'colsample_bytree': 0.8691959139285689, 'learning_rate': 0.030035923400664286, 'max_depth': 9.694069880106078, 'n_estimators': 472.95246653202435, 'reg_lambda': 29.506365632321337, 'subsample': 0.8798643730364033}"
30,-0.005921626463532448,"{'colsample_bytree': 0.6654286163655521, 'learning_rate': 0.02848535007668329, 'max_depth': 3.1517256414165313, 'n_estimators': 463.28372033341964, 'reg_lambda': 29.79815726273119, 'subsample': 0.6004958057461129}"
31,-0.0034625763073563576,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 478.7657269007142, 'reg_lambda': 23.144505797233055, 'subsample': 0.2}"
32,-0.003441878594458103,"{'colsample_bytree': 0.98265734844032, 'learning_rate': 0.07700133994299531, 'max_depth': 4.411948240867252, 'n_estimators': 499.976535031435, 'reg_lambda': 14.86261746365589, 'subsample': 0.9594572334553755}"
33,-0.0038339216262102127,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 500.0, 'reg_lambda': 10.0, 'subsample': 0.2}"
34,-0.00477224588394165,"{'colsample_bytree': 0.6522624071342334, 'learning_rate': 0.028311358629421295, 'max_depth': 9.772012635076138, 'n_estimators': 410.07109639062804, 'reg_lambda': 10.206310247174708, 'subsample': 0.9413901797232289}"
35,-0.0039344532415270805,"{'colsample_bytree': 0.7083882370918027, 'learning_rate': 0.08141628352761436, 'max_depth': 3.3108419948535093, 'n_estimators': 486.8242628751428, 'reg_lambda': 24.58907690862925, 'subsample': 0.9697005634629525}"
36,-0.009601837955415249,"{'colsample_bytree': 0.6554965697547563, 'learning_rate': 0.0160407135394206, 'max_depth': 8.458069538114794, 'n_estimators': 309.02369114044393, 'reg_lambda': 29.962271182764354, 'subsample': 0.9513293570152941}"
37,-0.003567945444956422,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 367.9387370325924, 'reg_lambda': 30.0, 'subsample': 0.2}"
38,-0.0036300169304013252,"{'colsample_bytree': 0.8600717859244876, 'learning_rate': 0.049497203538670376, 'max_depth': 3.4257525291210307, 'n_estimators': 359.7330274447639, 'reg_lambda': 29.620035295673645, 'subsample': 0.5784751001117946}"
39,-0.016734270378947258,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3.0, 'n_estimators': 372.7190393907405, 'reg_lambda': 30.0, 'subsample': 0.2}"
40,-0.003589941654354334,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 359.93201875539245, 'reg_lambda': 30.0, 'subsample': 0.2}"
41,-0.0047829123213887215,"{'colsample_bytree': 0.7324856726906142, 'learning_rate': 0.021523543125349317, 'max_depth': 3.045082897983762, 'n_estimators': 351.06671525365346, 'reg_lambda': 29.540278942624365, 'subsample': 0.9118414499197482}"
42,-0.0031368799973279238,"{'colsample_bytree': 0.9471620982105435, 'learning_rate': 0.03022756280685214, 'max_depth': 9.816112879768589, 'n_estimators': 469.3849770483921, 'reg_lambda': 14.065978235787773, 'subsample': 0.946441941241732}"
43,-0.004018602427095175,"{'colsample_bytree': 0.864838759523217, 'learning_rate': 0.03750345030270646, 'max_depth': 9.312478912025206, 'n_estimators': 461.5027856657124, 'reg_lambda': 10.01218758185846, 'subsample': 0.25296908309836286}"
44,-0.004479666706174612,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3.0, 'n_estimators': 472.632041289661, 'reg_lambda': 18.63293008742452, 'subsample': 1.0}"
45,-0.0047212811186909676,"{'colsample_bytree': 0.6136204135142248, 'learning_rate': 0.05914591147828433, 'max_depth': 3.6014997349751163, 'n_estimators': 407.5315681899011, 'reg_lambda': 29.97116653442825, 'subsample': 0.6186768179455352}"
46,-0.0034552542492747307,"{'colsample_bytree': 0.9021456094848188, 'learning_rate': 0.06671652044682727, 'max_depth': 9.753630137759869, 'n_estimators': 363.78544907359355, 'reg_lambda': 23.02161065984511, 'subsample': 0.5589538832384752}"
47,-0.005064759869128466,"{'colsample_bytree': 0.664318557555777, 'learning_rate': 0.050619457790020264, 'max_depth': 3.457548076243887, 'n_estimators': 398.17378873412946, 'reg_lambda': 10.680501177695882, 'subsample': 0.6167821614676086}"
48,-0.003738556057214737,"{'colsample_bytree': 0.8092154042093403, 'learning_rate': 0.08258896376575284, 'max_depth': 9.924765437893615, 'n_estimators': 462.71873686008286, 'reg_lambda': 20.23087975691515, 'subsample': 0.4470286421492786}"
49,-0.004095151554793119,"{'colsample_bytree': 0.700293864341588, 'learning_rate': 0.026225926045651132, 'max_depth': 9.171674047059476, 'n_estimators': 423.6726587741295, 'reg_lambda': 10.574056069671125, 'subsample': 0.639367364814053}"
50,-0.004836966283619404,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3.0, 'n_estimators': 468.2128391644054, 'reg_lambda': 10.0, 'subsample': 0.2}"
51,-0.0035988283343613148,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 379.2252202827611, 'reg_lambda': 10.0, 'subsample': 0.33781768529876466}"
52,-0.004041870124638081,"{'colsample_bytree': 0.99, 'learning_rate': 0.01, 'max_depth': 10.0, 'n_estimators': 388.08383560706295, 'reg_lambda': 10.0, 'subsample': 1.0}"
53,-0.004503235220909119,"{'colsample_bytree': 0.6014577680713112, 'learning_rate': 0.08512692878404222, 'max_depth': 3.3361865328188514, 'n_estimators': 417.2662352028025, 'reg_lambda': 20.07407763284373, 'subsample': 0.48657633749937795}"
54,-0.004640769213438034,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 10.0, 'n_estimators': 397.0533744388835, 'reg_lambda': 30.0, 'subsample': 1.0}"
55,-0.00463446881622076,"{'colsample_bytree': 0.7132376998810658, 'learning_rate': 0.017966100103183814, 'max_depth': 9.800592241629907, 'n_estimators': 452.1893008187376, 'reg_lambda': 29.072501597551913, 'subsample': 0.9088315903790987}"
56,-0.0037785572931170464,"{'colsample_bytree': 0.6960697271063724, 'learning_rate': 0.09569761337130565, 'max_depth': 3.209027095134955, 'n_estimators': 492.5205197625187, 'reg_lambda': 17.075289292706817, 'subsample': 0.5045825485443319}"
57,-0.004865845199674368,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3.0, 'n_estimators': 382.12193977994383, 'reg_lambda': 10.0, 'subsample': 0.7489667397909846}"
58,-0.003422179725021124,"{'colsample_bytree': 0.8650829647471389, 'learning_rate': 0.08042811272333779, 'max_depth': 9.864167694615839, 'n_estimators': 454.13532032650573, 'reg_lambda': 15.3582822110239, 'subsample': 0.6190290708005812}"
59,-0.00386569881811738,"{'colsample_bytree': 0.7531846016728021, 'learning_rate': 0.06123141411641558, 'max_depth': 3.2487148878547343, 'n_estimators': 452.95215409915284, 'reg_lambda': 10.593862922506567, 'subsample': 0.4993772202718253}"
