,target,params
0,-0.0026564428117126226,"{'colsample_bytree': 0.6877273199828836, 'learning_rate': 0.078049255705083, 'max_depth': 6.729978959979235, 'n_estimators': 327.3273566166061, 'reg_lambda': 25.449162128704955, 'subsample': 0.7789516922406405}"
1,-0.0032170184422284365,"{'colsample_bytree': 0.9889809946238657, 'learning_rate': 0.022611292391137707, 'max_depth': 4.426675186101882, 'n_estimators': 418.66526766745875, 'reg_lambda': 29.84625003844711, 'subsample': 0.2133535207916941}"
2,-0.0027562249451875687,"{'colsample_bytree': 0.7169145041009068, 'learning_rate': 0.06343173752517477, 'max_depth': 3.544302751501787, 'n_estimators': 301.246407111315, 'reg_lambda': 18.159160489827194, 'subsample': 0.7149250628693584}"
3,-0.0029480343218892813,"{'colsample_bytree': 0.8456627680643907, 'learning_rate': 0.012180193474691701, 'max_depth': 3.9018928313248984, 'n_estimators': 496.3498431449389, 'reg_lambda': 24.05952363750568, 'subsample': 0.7490019031892936}"
4,-0.0029296379070729017,"{'colsample_bytree': 0.6561398615439794, 'learning_rate': 0.06629445379563226, 'max_depth': 9.10903317988945, 'n_estimators': 331.06861530003715, 'reg_lambda': 22.962095580478746, 'subsample': 0.31577560967326684}"
5,-0.00239629577845335,"{'colsample_bytree': 0.9071891148425693, 'learning_rate': 0.06678460694295338, 'max_depth': 9.306100584980802, 'n_estimators': 447.50128792223137, 'reg_lambda': 10.445979847323732, 'subsample': 0.7953412092969627}"
6,-0.0022335941903293133,"{'colsample_bytree': 0.9874107017755196, 'learning_rate': 0.07183647807062055, 'max_depth': 7.360013085977337, 'n_estimators': 327.6528010844323, 'reg_lambda': 25.41630099656893, 'subsample': 0.8107350253336814}"
7,-0.002416793955489993,"{'colsample_bytree': 0.8624185142813114, 'learning_rate': 0.08411943423097318, 'max_depth': 8.987210121934734, 'n_estimators': 447.1059385615191, 'reg_lambda': 10.305938418393927, 'subsample': 0.6292297820091576}"
8,-0.0026640279684215784,"{'colsample_bytree': 0.8464436707592583, 'learning_rate': 0.09319639624288242, 'max_depth': 8.446887762555914, 'n_estimators': 327.82240205768164, 'reg_lambda': 25.902429320478184, 'subsample': 0.2511781440435912}"
9,-0.003082351526245475,"{'colsample_bytree': 0.6575555261737218, 'learning_rate': 0.04915034776949838, 'max_depth': 7.6322021418542505, 'n_estimators': 328.1471416004948, 'reg_lambda': 24.811913994536585, 'subsample': 0.9967945231389961}"
