,target,params
0,-0.05007912451401353,"{'Nodes_per_layer': 651.8805587427163, 'deepth': 4.25727589717151}"
1,-0.04960492951795459,"{'Nodes_per_layer': 552.434329130496, 'deepth': 4.248792319131654}"
2,-0.05847581010311842,"{'Nodes_per_layer': 782.0506812509824, 'deepth': 2.3325844055102993}"
3,-0.0492003601975739,"{'Nodes_per_layer': 251.95946558040603, 'deepth': 2.2340523089757003}"
4,-0.07067869696766138,"{'Nodes_per_layer': 728.0536417806516, 'deepth': 3.473505345294348}"
5,-0.04820172907784581,"{'Nodes_per_layer': 597.4235397014555, 'deepth': 4.595423248571177}"
6,-0.04923050245270133,"{'Nodes_per_layer': 318.86293041729897, 'deepth': 4.675920192500228}"
7,-0.06017015688121319,"{'Nodes_per_layer': 598.7741965184415, 'deepth': 3.812144194759875}"
8,-0.05695626465603709,"{'Nodes_per_layer': 102.31191689295241, 'deepth': 4.693959252861335}"
9,-0.057137275114655495,"{'Nodes_per_layer': 357.4938249113852, 'deepth': 2.264837982087415}"
10,-0.04915053118020296,"{'Nodes_per_layer': 272.6528227435105, 'deepth': 2.9229867514741303}"
11,-0.06726451078429818,"{'Nodes_per_layer': 467.8426456022387, 'deepth': 2.404795459719262}"
12,-0.04975773673504591,"{'Nodes_per_layer': 845.8379691868089, 'deepth': 3.033237498099689}"
13,-0.0496988445520401,"{'Nodes_per_layer': 597.5408414504335, 'deepth': 4.505549513314149}"
14,-0.04842496896162629,"{'Nodes_per_layer': 595.9034067221471, 'deepth': 4.8251800829781555}"
15,-0.04815642721951008,"{'Nodes_per_layer': 271.8942954989675, 'deepth': 4.911590487353295}"
16,-0.04856138117611408,"{'Nodes_per_layer': 270.5914761799091, 'deepth': 3.2217694590596166}"
17,-0.049152543768286705,"{'Nodes_per_layer': 269.2701653186306, 'deepth': 4.860476985861132}"
18,-0.051063420716673136,"{'Nodes_per_layer': 274.7765766369921, 'deepth': 4.87923514545802}"
19,-0.04885876923799515,"{'Nodes_per_layer': 267.8944481062924, 'deepth': 2.474695504756339}"
20,-0.0480450508184731,"{'Nodes_per_layer': 266.30069638561224, 'deepth': 4.861209590762714}"
21,-0.05216242652386427,"{'Nodes_per_layer': 265.3161575139453, 'deepth': 2.686474288375158}"
22,-0.048554053995758295,"{'Nodes_per_layer': 250.99931584413616, 'deepth': 4.827242480897418}"
23,-0.050167547538876534,"{'Nodes_per_layer': 249.31916438274823, 'deepth': 2.8573166125172293}"
24,-0.04806286795064807,"{'Nodes_per_layer': 253.47831514637056, 'deepth': 4.599201926838593}"
25,-0.049799226224422455,"{'Nodes_per_layer': 255.41187772930337, 'deepth': 2.5542448999068363}"
26,-0.04948341520503163,"{'Nodes_per_layer': 315.9784981911093, 'deepth': 4.147411236146964}"
27,-0.04844543291255832,"{'Nodes_per_layer': 317.9753815432499, 'deepth': 2.251408512280447}"
28,-0.04823380708694458,"{'Nodes_per_layer': 320.7878209377135, 'deepth': 2.3736184042655846}"
29,-0.05186884803697467,"{'Nodes_per_layer': 322.8491415724185, 'deepth': 3.9983100545902133}"
30,-0.04863666417077184,"{'Nodes_per_layer': 257.5047695738826, 'deepth': 4.929164247420196}"
31,-0.048894294537603855,"{'Nodes_per_layer': 259.38578088155725, 'deepth': 2.761707865653486}"
32,-0.050129943527281284,"{'Nodes_per_layer': 261.27385166182853, 'deepth': 4.696581800822186}"
33,-0.04853859357535839,"{'Nodes_per_layer': 313.7093817545465, 'deepth': 2.0908024581958062}"
34,-0.052065960597246885,"{'Nodes_per_layer': 312.5966127314281, 'deepth': 4.841063886353527}"
35,-0.053394350688904524,"{'Nodes_per_layer': 549.2671615014785, 'deepth': 3.751237285897514}"
36,-0.10228569153696299,"{'Nodes_per_layer': 555.2305986676085, 'deepth': 3.0655111159204464}"
37,-0.04939337819814682,"{'Nodes_per_layer': 849.8277180080662, 'deepth': 3.4559821851590695}"
38,-0.050090582109987736,"{'Nodes_per_layer': 853.4234516950063, 'deepth': 2.1738461704310335}"
39,-0.05616850405931473,"{'Nodes_per_layer': 841.8417013979313, 'deepth': 2.7061525902280685}"
40,-0.058029784355312586,"{'Nodes_per_layer': 648.3136934190145, 'deepth': 2.4586629635624018}"
41,-0.04821965005248785,"{'Nodes_per_layer': 655.60067920895, 'deepth': 4.910567690506426}"
42,-0.05339758051559329,"{'Nodes_per_layer': 655.9669424098944, 'deepth': 2.098152257529655}"
43,-0.04841313883662224,"{'Nodes_per_layer': 659.5555459621902, 'deepth': 4.809323315038137}"
44,-0.05162835447117686,"{'Nodes_per_layer': 662.8495416715666, 'deepth': 3.8962434002181228}"
45,-0.0477493884973228,"{'Nodes_per_layer': 309.9615666789111, 'deepth': 2.041347440108536}"
46,-0.04913387028500438,"{'Nodes_per_layer': 306.9013689892573, 'deepth': 2.82757031216759}"
47,-0.048234091605991125,"{'Nodes_per_layer': 303.09663601270006, 'deepth': 2.1934974356091588}"
48,-0.04815781023353338,"{'Nodes_per_layer': 303.783019774276, 'deepth': 4.935049771352577}"
49,-0.048376571387052536,"{'Nodes_per_layer': 300.69546836905727, 'deepth': 4.38258671531052}"
50,-0.048544782679528,"{'Nodes_per_layer': 298.38807227181366, 'deepth': 2.1017918162391944}"
51,-0.04824796365574002,"{'Nodes_per_layer': 296.8778452277013, 'deepth': 4.9875707460152}"
52,-0.0486129205673933,"{'Nodes_per_layer': 294.5648230018947, 'deepth': 2.430474870262094}"
53,-0.048293651547282934,"{'Nodes_per_layer': 291.78739212171314, 'deepth': 4.535252464929536}"
54,-0.04883056040853262,"{'Nodes_per_layer': 289.572712861711, 'deepth': 2.10684446060204}"
55,-0.049980838783085346,"{'Nodes_per_layer': 287.51942843352094, 'deepth': 4.588142521381302}"
56,-0.04901889944449067,"{'Nodes_per_layer': 284.63953462672276, 'deepth': 2.087747907925993}"
57,-0.048366501461714506,"{'Nodes_per_layer': 282.5457593885119, 'deepth': 4.697074250701846}"
58,-0.04851344134658575,"{'Nodes_per_layer': 280.8287354428644, 'deepth': 2.27310490866018}"
59,-0.04837725684046745,"{'Nodes_per_layer': 278.78537419227246, 'deepth': 4.783787399828475}"
