,target,params
0,-0.07107603643089533,0.05
1,-0.07351720239967108,0.06025641025641026
2,-0.07342938706278801,0.07051282051282051
3,-0.072274056263268,0.08076923076923077
4,-0.07109662238508463,0.09102564102564104
5,-0.07413348834961653,0.10128205128205128
6,-0.07096375245600939,0.11153846153846154
7,-0.07345172017812729,0.12179487179487179
8,-0.07208741270005703,0.13205128205128205
9,-0.07431194372475147,0.1423076923076923
10,-0.07257891073822975,0.15256410256410258
11,-0.07298451103270054,0.16282051282051282
12,-0.07148888893425465,0.17307692307692307
13,-0.07696332689374685,0.18333333333333335
14,-0.07321987301111221,0.19358974358974357
15,-0.07110128831118345,0.20384615384615384
16,-0.47259416803717613,0.21410256410256412
17,-0.07106994930654764,0.22435897435897434
18,-0.07884866278618574,0.23461538461538461
19,-0.07230535056442022,0.2448717948717949
20,-0.23277492821216583,0.2551282051282051
21,-0.07142311986535788,0.2653846153846154
22,-0.07925823144614697,0.27564102564102566
23,-0.07142939697951078,0.2858974358974359
24,-0.2232813723385334,0.29615384615384616
25,-0.07173312921077013,0.3064102564102564
26,-0.09068337734788656,0.31666666666666665
27,-0.0718027614057064,0.3269230769230769
28,-0.07850721944123507,0.33717948717948715
29,-0.07187931798398495,0.3474358974358974
30,-0.07227764651179314,0.3576923076923077
31,-0.07165827322751284,0.3679487179487179
32,-0.07678133063018322,0.3782051282051282
33,-0.07186976727098227,0.38846153846153847
34,-0.07294840458780527,0.3987179487179487
35,-0.07267186418175697,0.40897435897435896
36,-0.07238199468702078,0.41923076923076924
37,-0.07134286221116781,0.42948717948717946
38,-0.07211428508162498,0.43974358974358974
39,-0.07257932052016258,0.45
40,-0.07692222949117422,0.45
41,-0.07766317669302225,5.689473684210526
42,-0.08034292794764042,10.928947368421051
43,-0.12695957999676466,16.168421052631576
44,-0.22915052622556686,21.407894736842103
45,-0.11884899251163006,26.64736842105263
46,-0.0992477759718895,31.886842105263153
47,-0.09150520339608192,37.126315789473686
48,-0.13560953736305237,42.36578947368421
49,-0.1666892971843481,47.60526315789473
50,-0.1335505172610283,52.84473684210526
51,-0.11009353213012218,58.084210526315786
52,-0.1338809970766306,63.32368421052631
53,-0.1727945413440466,68.56315789473683
54,-0.12397445552051067,73.80263157894737
55,-0.12429315410554409,79.0421052631579
56,-0.14481994323432446,84.28157894736842
57,-0.20796973817050457,89.52105263157894
58,-0.14651970751583576,94.76052631578946
59,-0.13919747434556484,100.0
