,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,0.2628905773162842,0.15455107390880585,0.09305667039006948,0.02208113670349121
1,0.5256702899932861,0.1317530870437622,0.09305667039006948,0.02208113670349121
2,0.7841289043426514,0.11019528657197952,0.09305667039006948,0.02208113670349121
3,1.0433909893035889,0.08508630096912384,0.09305667039006948,0.02208113670349121
4,1.3037092685699463,0.10317512601613998,0.09305667039006948,0.02208113670349121
5,1.5668485164642334,0.09428707510232925,0.09305667039006948,0.02208113670349121
6,1.8298377990722656,0.093838170170784,0.09305667039006948,0.02208113670349121
7,2.0947201251983643,0.09390591084957123,0.09305667039006948,0.02208113670349121
8,2.357302188873291,0.07487937062978745,0.09305667039006948,0.02208113670349121
9,2.6189863681793213,0.08069296926259995,0.09305667039006948,0.02208113670349121
10,2.8794445991516113,0.1027337834239006,0.09305667039006948,0.02208113670349121
11,3.1413919925689697,0.0800817683339119,0.09305667039006948,0.02208113670349121
12,3.4038963317871094,0.07579860836267471,0.09305667039006948,0.02208113670349121
13,3.666227102279663,0.08294379711151123,0.09305667039006948,0.02208113670349121
14,3.9287869930267334,0.10259097069501877,0.09305667039006948,0.02208113670349121
15,4.1919310092926025,0.0893513485789299,0.09305667039006948,0.02208113670349121
16,4.45266318321228,0.09043941646814346,0.09305667039006948,0.02208113670349121
17,4.713421821594238,0.08519481867551804,0.09305667039006948,0.02208113670349121
18,4.972799777984619,0.09712854772806168,0.09305667039006948,0.02208113670349121
19,5.233867645263672,0.0937267392873764,0.09305667039006948,0.02208113670349121
20,5.496608734130859,0.09647269546985626,0.09305667039006948,0.02208113670349121
21,5.757355690002441,0.0883810743689537,0.09305667039006948,0.02208113670349121
22,6.019615173339844,0.09631370007991791,0.09305667039006948,0.02208113670349121
23,6.2795729637146,0.07211042940616608,0.09305667039006948,0.02208113670349121
24,6.543513774871826,0.0740894079208374,0.09305667039006948,0.02208113670349121
25,6.806347370147705,0.08006428182125092,0.09305667039006948,0.02208113670349121
26,7.0700812339782715,0.0809359923005104,0.09305667039006948,0.02208113670349121
27,7.3305580615997314,0.08030951768159866,0.09305667039006948,0.02208113670349121
28,7.590626001358032,0.10635028779506683,0.09305667039006948,0.02208113670349121
29,7.849891424179077,0.0905224159359932,0.09305667039006948,0.02208113670349121
