,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,1.940999984741211,0.16109934449195862,0.09599317517131567,0.14499974250793457
1,3.8755133152008057,0.14381258189678192,0.09599317517131567,0.14499974250793457
2,5.786511421203613,0.11279558390378952,0.09599317517131567,0.14499974250793457
3,7.773513555526733,0.09865063428878784,0.09599317517131567,0.14499974250793457
4,9.838028192520142,0.10546549409627914,0.09599317517131567,0.14499974250793457
5,11.861025094985962,0.08944616466760635,0.09599317517131567,0.14499974250793457
6,13.820537090301514,0.1018332913517952,0.09599317517131567,0.14499974250793457
7,15.887535572052002,0.09477971494197845,0.09599317517131567,0.14499974250793457
8,17.834538221359253,0.09504229575395584,0.09599317517131567,0.14499974250793457
9,19.526535272598267,0.08864776045084,0.09599317517131567,0.14499974250793457
10,21.234055280685425,0.08347409963607788,0.09599317517131567,0.14499974250793457
11,22.91705560684204,0.09665726870298386,0.09599317517131567,0.14499974250793457
12,24.63056778907776,0.09280180931091309,0.09599317517131567,0.14499974250793457
13,26.244571685791016,0.08386825025081635,0.09599317517131567,0.14499974250793457
14,27.953570127487183,0.08943499624729156,0.09599317517131567,0.14499974250793457
15,29.415081024169922,0.11099708080291748,0.09599317517131567,0.14499974250793457
16,30.901082277297974,0.09017179161310196,0.09599317517131567,0.14499974250793457
17,32.6340811252594,0.0864793062210083,0.09599317517131567,0.14499974250793457
18,34.45459866523743,0.1041824221611023,0.09599317517131567,0.14499974250793457
19,36.301594495773315,0.09622417390346527,0.09599317517131567,0.14499974250793457
20,38.108596324920654,0.08887110650539398,0.09599317517131567,0.14499974250793457
21,39.84559679031372,0.08958733081817627,0.09599317517131567,0.14499974250793457
22,41.59911775588989,0.10065058618783951,0.09599317517131567,0.14499974250793457
23,43.500117778778076,0.1055186539888382,0.09599317517131567,0.14499974250793457
24,45.51463508605957,0.08483052253723145,0.09599317517131567,0.14499974250793457
25,47.45163607597351,0.10019861161708832,0.09599317517131567,0.14499974250793457
26,49.46263337135315,0.09690827876329422,0.09599317517131567,0.14499974250793457
27,51.381638288497925,0.0959005206823349,0.09599317517131567,0.14499974250793457
28,53.301637172698975,0.08251180499792099,0.09599317517131567,0.14499974250793457
29,55.343148946762085,0.10261645168066025,0.09599317517131567,0.14499974250793457
