,target,params
88,-0.0010773474350571632,"{'colsample_bytree': 0.7592957348529337, 'learning_rate': 0.04057979586910852, 'max_depth': 4.204268230573013, 'n_estimators': 422.66564779085326, 'reg_lambda': 26.881170932915122, 'subsample': 0.6227789381551238}"
89,-0.000851247925311327,"{'colsample_bytree': 0.934887452237636, 'learning_rate': 0.09986439248149463, 'max_depth': 4.850834876589155, 'n_estimators': 414.3198200612727, 'reg_lambda': 14.491193535604431, 'subsample': 0.6510414316493406}"
90,-0.0009153821156360209,"{'colsample_bytree': 0.9845502512013513, 'learning_rate': 0.039927579174819594, 'max_depth': 7.732902431958163, 'n_estimators': 424.4217990362294, 'reg_lambda': 22.93553616709962, 'subsample': 0.9303845514739164}"
91,-0.0013104830868542194,"{'colsample_bytree': 0.6098890147302117, 'learning_rate': 0.04173825193246669, 'max_depth': 9.249250811204645, 'n_estimators': 473.3188704725441, 'reg_lambda': 26.833442516493804, 'subsample': 0.6155634438282505}"
92,-0.0009837335674092174,"{'colsample_bytree': 0.787698607137153, 'learning_rate': 0.0670000542984236, 'max_depth': 6.810696862943999, 'n_estimators': 422.2830781565382, 'reg_lambda': 19.14228941799348, 'subsample': 0.8568634417456165}"
93,-0.001093688071705401,"{'colsample_bytree': 0.6983061931176577, 'learning_rate': 0.09556670473896557, 'max_depth': 9.197728603343524, 'n_estimators': 470.52718413065895, 'reg_lambda': 29.31978240282645, 'subsample': 0.6700994579032094}"
94,-0.0011922289850190282,"{'colsample_bytree': 0.6478144681655456, 'learning_rate': 0.09088542341698944, 'max_depth': 8.886263071687935, 'n_estimators': 420.0312664739598, 'reg_lambda': 13.798413431252365, 'subsample': 0.9793599507782818}"
95,-0.0012139310128986835,"{'colsample_bytree': 0.8158757344185852, 'learning_rate': 0.012988990786088105, 'max_depth': 3.8252918930367956, 'n_estimators': 414.2202108111061, 'reg_lambda': 13.305186610372408, 'subsample': 0.7287130509006066}"
96,-0.0011557784164324403,"{'colsample_bytree': 0.683118703665142, 'learning_rate': 0.04575522367388962, 'max_depth': 6.239751617867414, 'n_estimators': 471.81473814024054, 'reg_lambda': 26.75491236292985, 'subsample': 0.4673089353918874}"
97,-0.0011175151448696852,"{'colsample_bytree': 0.7131764846483197, 'learning_rate': 0.08279438997587685, 'max_depth': 7.911608434159289, 'n_estimators': 421.319473394052, 'reg_lambda': 22.95611108182392, 'subsample': 0.7708529365984689}"
98,-0.0011420539813116193,"{'colsample_bytree': 0.7416851633283367, 'learning_rate': 0.021313418891642868, 'max_depth': 3.6613588125239547, 'n_estimators': 421.43530094625874, 'reg_lambda': 13.21847970502083, 'subsample': 0.9365033458481076}"
99,-0.0008993987576104701,"{'colsample_bytree': 0.8571644233893205, 'learning_rate': 0.0659663705183243, 'max_depth': 4.94974728662026, 'n_estimators': 413.33072539159855, 'reg_lambda': 15.090886700276771, 'subsample': 0.392571682378946}"
100,-0.0009553206618875265,"{'colsample_bytree': 0.8613570241832185, 'learning_rate': 0.05364723275817731, 'max_depth': 7.970166903472933, 'n_estimators': 470.6190138522117, 'reg_lambda': 26.189789796179735, 'subsample': 0.3167022174552666}"
101,-0.0008567977929487824,"{'colsample_bytree': 0.9360212969578598, 'learning_rate': 0.030857322444626578, 'max_depth': 9.31665343516027, 'n_estimators': 418.05414103745915, 'reg_lambda': 10.104943376802185, 'subsample': 0.3962954299788375}"
102,-0.0009733352344483137,"{'colsample_bytree': 0.9269429014970407, 'learning_rate': 0.05998137903218395, 'max_depth': 6.41669076558035, 'n_estimators': 419.8954374521039, 'reg_lambda': 26.0713042242344, 'subsample': 0.9752760216658654}"
103,-0.0011379760690033436,"{'colsample_bytree': 0.6482473805326195, 'learning_rate': 0.06658454715797178, 'max_depth': 9.350458184984486, 'n_estimators': 416.48416928919306, 'reg_lambda': 10.694547585609815, 'subsample': 0.33540242889127125}"
104,-0.0010540734510868788,"{'colsample_bytree': 0.8191097090119399, 'learning_rate': 0.06581005048172973, 'max_depth': 9.069180687257168, 'n_estimators': 425.8074037946198, 'reg_lambda': 21.386412867068294, 'subsample': 0.20824179460151832}"
