,target,params
0,-0.004099178593605757,"{'colsample_bytree': 0.9455577592860193, 'learning_rate': 0.012337591895122447, 'max_depth': 9.4469824047746, 'n_estimators': 318.54739552961166, 'reg_lambda': 25.96892075869524, 'subsample': 0.49694828186701256}"
1,-0.002726194215938449,"{'colsample_bytree': 0.9372386372988594, 'learning_rate': 0.05204726196747087, 'max_depth': 6.138312004342687, 'n_estimators': 360.401947032131, 'reg_lambda': 16.39779481003078, 'subsample': 0.7825185405990933}"
2,-0.0027356408536434174,"{'colsample_bytree': 0.8537708102828353, 'learning_rate': 0.07294260419484026, 'max_depth': 8.597208583312229, 'n_estimators': 405.3871600274167, 'reg_lambda': 11.706941567895274, 'subsample': 0.6984022895953077}"
3,-0.002786480588838458,"{'colsample_bytree': 0.92381715566428, 'learning_rate': 0.08636209829783381, 'max_depth': 8.047573489870498, 'n_estimators': 478.26807211116306, 'reg_lambda': 21.756272544157888, 'subsample': 0.9081605467092142}"
4,-0.002836635336279869,"{'colsample_bytree': 0.9531044449731152, 'learning_rate': 0.04341739088782364, 'max_depth': 6.122410176407897, 'n_estimators': 437.19900823491776, 'reg_lambda': 11.39765430566094, 'subsample': 0.9754319064029158}"
5,-0.005920268129557371,"{'colsample_bytree': 0.6055775285414811, 'learning_rate': 0.01177933691524061, 'max_depth': 5.453987013879089, 'n_estimators': 361.426683409398, 'reg_lambda': 15.410873937563366, 'subsample': 0.24945026557034683}"
6,-0.0035509758163243532,"{'colsample_bytree': 0.6644657917182408, 'learning_rate': 0.020890949338778428, 'max_depth': 6.368391340675338, 'n_estimators': 496.8595992850773, 'reg_lambda': 28.043928832613243, 'subsample': 0.5388550570898119}"
7,-0.0037969492841511965,"{'colsample_bytree': 0.7164598181521828, 'learning_rate': 0.014996591637397711, 'max_depth': 5.652923513984632, 'n_estimators': 380.0183485054765, 'reg_lambda': 21.050038629250395, 'subsample': 0.9428359861988271}"
8,-0.0037818874698132277,"{'colsample_bytree': 0.8992112960568958, 'learning_rate': 0.015293994496409686, 'max_depth': 4.359982435514354, 'n_estimators': 325.43159403394725, 'reg_lambda': 24.508903491957373, 'subsample': 0.4360400015384796}"
9,-0.0034085127990692854,"{'colsample_bytree': 0.62242183891035, 'learning_rate': 0.04828056098393371, 'max_depth': 6.0595954422599565, 'n_estimators': 373.5760303132203, 'reg_lambda': 11.058986076578423, 'subsample': 0.39225025788373274}"
10,-0.0027903916779905558,"{'colsample_bytree': 0.8842289380818491, 'learning_rate': 0.08245352982283793, 'max_depth': 6.750060512432702, 'n_estimators': 388.155146528617, 'reg_lambda': 11.210042039055896, 'subsample': 0.31358311004787753}"
11,-0.0029667143244296312,"{'colsample_bytree': 0.7715609226283167, 'learning_rate': 0.08821693127526309, 'max_depth': 5.108802300883651, 'n_estimators': 492.4548407883469, 'reg_lambda': 15.484680028326089, 'subsample': 0.7943625469420554}"
