,target,params
0,-0.0025081790518015623,"{'colsample_bytree': 0.6543460517987003, 'learning_rate': 0.0993758798182321, 'max_depth': 8.811458204811187, 'n_estimators': 369.85754639836335, 'reg_lambda': 18.624040084807636, 'subsample': 0.37881701066713946}"
1,-0.0021648204419761896,"{'colsample_bytree': 0.9310231781246155, 'learning_rate': 0.04626891598603981, 'max_depth': 6.3321285097496, 'n_estimators': 442.50007023103524, 'reg_lambda': 25.227638960933728, 'subsample': 0.5250985520915631}"
2,-0.002183423610404134,"{'colsample_bytree': 0.9520175422940856, 'learning_rate': 0.06414028583155892, 'max_depth': 5.108063860987405, 'n_estimators': 341.32964657523644, 'reg_lambda': 23.15979731175753, 'subsample': 0.3277082258871755}"
3,-0.0023115838412195444,"{'colsample_bytree': 0.8267450700476237, 'learning_rate': 0.03009966603908293, 'max_depth': 8.292780415858845, 'n_estimators': 412.52800157448496, 'reg_lambda': 17.774813416726044, 'subsample': 0.4562387176964074}"
4,-0.0022360982839018106,"{'colsample_bytree': 0.8194273855134018, 'learning_rate': 0.0581217261993853, 'max_depth': 9.426650638367466, 'n_estimators': 343.6117728698008, 'reg_lambda': 24.958070908999304, 'subsample': 0.8568268832735153}"
5,-0.0031407466158270836,"{'colsample_bytree': 0.7648684658244291, 'learning_rate': 0.017203856080900876, 'max_depth': 3.056348838352177, 'n_estimators': 324.4858531557792, 'reg_lambda': 19.39108818312972, 'subsample': 0.5641456610444844}"
6,-0.0028462547343224287,"{'colsample_bytree': 0.6022574556675901, 'learning_rate': 0.0485750076811649, 'max_depth': 7.457151363411251, 'n_estimators': 431.302377843209, 'reg_lambda': 20.981864992436595, 'subsample': 0.2184421717532068}"
7,-0.0022449425887316465,"{'colsample_bytree': 0.8259434639930596, 'learning_rate': 0.09788228027425698, 'max_depth': 7.096559416830613, 'n_estimators': 448.7224419043001, 'reg_lambda': 28.978692622227545, 'subsample': 0.826713716968418}"
8,-0.002644368214532733,"{'colsample_bytree': 0.634054237041764, 'learning_rate': 0.09720628138284733, 'max_depth': 3.8233658072528955, 'n_estimators': 449.078431745201, 'reg_lambda': 19.149342044076842, 'subsample': 0.31880089063748795}"
9,-0.003683782182633877,"{'colsample_bytree': 0.6854723271084999, 'learning_rate': 0.01547045680093824, 'max_depth': 5.097601620057439, 'n_estimators': 347.98931675500654, 'reg_lambda': 19.25718847799434, 'subsample': 0.3558614356812929}"
10,-0.0021142049226909876,"{'colsample_bytree': 0.9651942242414161, 'learning_rate': 0.056099993286430706, 'max_depth': 6.451296923112866, 'n_estimators': 445.79862370810827, 'reg_lambda': 26.627289211106234, 'subsample': 0.5732340274853049}"
11,-0.0023979577235877514,"{'colsample_bytree': 0.9354054611198536, 'learning_rate': 0.025784563264469734, 'max_depth': 8.58102711816817, 'n_estimators': 337.70675542631113, 'reg_lambda': 25.2005108510973, 'subsample': 0.5625260068873509}"
12,-0.0024612811394035816,"{'colsample_bytree': 0.8480564230733038, 'learning_rate': 0.05165049146842264, 'max_depth': 9.954629415376658, 'n_estimators': 443.9257502427578, 'reg_lambda': 29.67621082031644, 'subsample': 0.23810635092540988}"
13,-0.0031692960765212774,"{'colsample_bytree': 0.8894598683341239, 'learning_rate': 0.012148924139301907, 'max_depth': 4.372435741870545, 'n_estimators': 341.51907389928203, 'reg_lambda': 28.822099889496833, 'subsample': 0.9805107001855189}"
14,-0.002490218263119459,"{'colsample_bytree': 0.7540058927512336, 'learning_rate': 0.0291095444392281, 'max_depth': 4.247698189124338, 'n_estimators': 443.4713651511569, 'reg_lambda': 28.96609525468328, 'subsample': 0.6616938828127892}"
15,-0.004896093625575304,"{'colsample_bytree': 0.6680668954448272, 'learning_rate': 0.010311322836274473, 'max_depth': 9.59315584906328, 'n_estimators': 445.8967209341658, 'reg_lambda': 24.22282510410837, 'subsample': 0.2966763102340025}"
16,-0.004000071436166763,"{'colsample_bytree': 0.8409222911495466, 'learning_rate': 0.01120517700278452, 'max_depth': 6.102250179698309, 'n_estimators': 446.41895201650584, 'reg_lambda': 26.123442031418232, 'subsample': 0.21366651820379162}"
17,-0.002290684264153242,"{'colsample_bytree': 0.8868408534049315, 'learning_rate': 0.07966582683634917, 'max_depth': 6.231861363693458, 'n_estimators': 439.52762590195243, 'reg_lambda': 13.272877124277816, 'subsample': 0.9389835456116902}"
18,-0.0023178677074611187,"{'colsample_bytree': 0.7576473203045808, 'learning_rate': 0.0954614075840888, 'max_depth': 7.405722935496682, 'n_estimators': 416.97122930872905, 'reg_lambda': 29.476541400005722, 'subsample': 0.7998943260031748}"
19,-0.0022489074617624283,"{'colsample_bytree': 0.8108408739734222, 'learning_rate': 0.06664967614308383, 'max_depth': 3.714735373433485, 'n_estimators': 444.5231491399974, 'reg_lambda': 15.13745519247003, 'subsample': 0.5408346083858824}"
20,-0.0032105871941894293,"{'colsample_bytree': 0.6124370368252893, 'learning_rate': 0.026880252743288, 'max_depth': 6.209366729915237, 'n_estimators': 305.01169832757915, 'reg_lambda': 15.960014046943714, 'subsample': 0.7441813949950262}"
21,-0.002286505652591586,"{'colsample_bytree': 0.95169390512733, 'learning_rate': 0.01918531344263133, 'max_depth': 8.642404998013848, 'n_estimators': 390.22695688816003, 'reg_lambda': 15.419994563457946, 'subsample': 0.8385588971696449}"
22,-0.002468763617798686,"{'colsample_bytree': 0.7483560764194066, 'learning_rate': 0.035523526947894145, 'max_depth': 8.884424085441381, 'n_estimators': 357.896699059267, 'reg_lambda': 15.954781117915326, 'subsample': 0.4209188982495774}"
23,-0.0022384573239833117,"{'colsample_bytree': 0.8251208667072583, 'learning_rate': 0.07869384808981579, 'max_depth': 6.041419333848905, 'n_estimators': 340.4645067083659, 'reg_lambda': 26.82815041216988, 'subsample': 0.6277821667958383}"
24,-0.002542569302022457,"{'colsample_bytree': 0.6841279438112053, 'learning_rate': 0.034406773750219714, 'max_depth': 4.248294178548408, 'n_estimators': 405.38668424810805, 'reg_lambda': 10.384191707267771, 'subsample': 0.7585218311253914}"
25,-0.002223704708740115,"{'colsample_bytree': 0.8498097014830581, 'learning_rate': 0.06452612503541999, 'max_depth': 4.005899041707229, 'n_estimators': 391.20760715248724, 'reg_lambda': 21.394344820456325, 'subsample': 0.7474537286224825}"
26,-0.002831193618476391,"{'colsample_bytree': 0.8250405921976676, 'learning_rate': 0.01977610182024598, 'max_depth': 4.25068036580232, 'n_estimators': 327.65246617391665, 'reg_lambda': 24.36039300157767, 'subsample': 0.4887071845517425}"
27,-0.0021863903384655714,"{'colsample_bytree': 0.9176292069022345, 'learning_rate': 0.055784254955078195, 'max_depth': 5.730251765497231, 'n_estimators': 322.24421245224727, 'reg_lambda': 18.625794794010336, 'subsample': 0.896219099457662}"
28,-0.0022013962734490633,"{'colsample_bytree': 0.9423372535637602, 'learning_rate': 0.05658975418318476, 'max_depth': 8.603480337069769, 'n_estimators': 431.7046027818252, 'reg_lambda': 27.405253489277083, 'subsample': 0.8634935741055016}"
29,-0.0025772026274353266,"{'colsample_bytree': 0.6639566655042284, 'learning_rate': 0.09986766426195723, 'max_depth': 3.63266989197236, 'n_estimators': 399.8632906119539, 'reg_lambda': 25.887620810956935, 'subsample': 0.30876431817011973}"
30,-0.0023332498967647552,"{'colsample_bytree': 0.8046056302728781, 'learning_rate': 0.07318340466908399, 'max_depth': 5.715791136295356, 'n_estimators': 478.48383377897096, 'reg_lambda': 17.422054756120147, 'subsample': 0.9216706204234104}"
31,-0.0021641224157065153,"{'colsample_bytree': 0.871229776826649, 'learning_rate': 0.08661787069544871, 'max_depth': 9.012240358576356, 'n_estimators': 469.79014683295696, 'reg_lambda': 19.308999211157193, 'subsample': 0.48125412100011955}"
32,-0.0024241050705313683,"{'colsample_bytree': 0.705616673886536, 'learning_rate': 0.06869427858561311, 'max_depth': 5.367026610949315, 'n_estimators': 393.62617624709424, 'reg_lambda': 23.171938971146094, 'subsample': 0.556987932372525}"
33,-0.003408264135941863,"{'colsample_bytree': 0.704564175265841, 'learning_rate': 0.019429404208120338, 'max_depth': 8.885479682458445, 'n_estimators': 329.65788373653686, 'reg_lambda': 29.617278253703464, 'subsample': 0.5209910234816306}"
34,-0.0031201280653476715,"{'colsample_bytree': 0.6024780483074046, 'learning_rate': 0.02166649815131229, 'max_depth': 6.7427737242653265, 'n_estimators': 463.1287643345253, 'reg_lambda': 23.900427338109342, 'subsample': 0.9461240758484115}"
35,-0.002875647274777293,"{'colsample_bytree': 0.7085757689060069, 'learning_rate': 0.015224150302241824, 'max_depth': 3.3554283741378796, 'n_estimators': 491.5654935673822, 'reg_lambda': 17.458345398009442, 'subsample': 0.8797014058190455}"
36,-0.002323451917618513,"{'colsample_bytree': 0.8006004027341221, 'learning_rate': 0.09848500960103485, 'max_depth': 5.328666652934104, 'n_estimators': 468.2476670602533, 'reg_lambda': 13.430434126497522, 'subsample': 0.8204557086529898}"
37,-0.0022652887273579836,"{'colsample_bytree': 0.8744492216059669, 'learning_rate': 0.0361095303030736, 'max_depth': 9.492037456025024, 'n_estimators': 326.3172485750438, 'reg_lambda': 17.301598092407115, 'subsample': 0.8533285867893734}"
38,-0.002965155290439725,"{'colsample_bytree': 0.6721348816211917, 'learning_rate': 0.01957189419317422, 'max_depth': 4.27893174378137, 'n_estimators': 480.0272027715997, 'reg_lambda': 21.831753958485614, 'subsample': 0.531917444853495}"
39,-0.0022115015890449286,"{'colsample_bytree': 0.8875502276672276, 'learning_rate': 0.050951400065814834, 'max_depth': 6.196311087335533, 'n_estimators': 385.03831079772374, 'reg_lambda': 23.79918087171705, 'subsample': 0.36106237119585044}"
40,-0.0025885857176035643,"{'colsample_bytree': 0.7984016255964198, 'learning_rate': 0.05483091111784186, 'max_depth': 4.059725580264125, 'n_estimators': 331.11603372411776, 'reg_lambda': 29.41578043028587, 'subsample': 0.2538917673489195}"
41,-0.0021145413629710674,"{'colsample_bytree': 0.953576390911498, 'learning_rate': 0.06769595514603095, 'max_depth': 7.692393077657362, 'n_estimators': 432.72805183034853, 'reg_lambda': 19.347636725570883, 'subsample': 0.6310357544004811}"
42,-0.0024293132591992617,"{'colsample_bytree': 0.7148894159445817, 'learning_rate': 0.04412491266413622, 'max_depth': 4.983892585620352, 'n_estimators': 474.7609581895115, 'reg_lambda': 27.43911117328676, 'subsample': 0.5398009665835091}"
