,target,params
26,-0.0022770597133785486,"{'colsample_bytree': 0.6143520250577336, 'learning_rate': 0.038647006523212436, 'max_depth': 3.8278021357298693, 'n_estimators': 396.7400548430136, 'reg_lambda': 24.50094309190998, 'subsample': 0.3380412296755858}"
27,-0.0015793945640325546,"{'colsample_bytree': 0.9170347796659657, 'learning_rate': 0.0891765717714721, 'max_depth': 3.550399762615862, 'n_estimators': 374.13775495491086, 'reg_lambda': 16.437763325366056, 'subsample': 0.44133608272229835}"
28,-0.0016556483460590243,"{'colsample_bytree': 0.8547743295127592, 'learning_rate': 0.044173382760151696, 'max_depth': 9.703776667332203, 'n_estimators': 322.93246114098514, 'reg_lambda': 26.19083901512268, 'subsample': 0.723269945461088}"
29,-0.0016724566230550408,"{'colsample_bytree': 0.853547251015135, 'learning_rate': 0.03478260634024382, 'max_depth': 3.6132190316742, 'n_estimators': 426.45389960118854, 'reg_lambda': 28.291116970201003, 'subsample': 0.7322887654097434}"
30,-0.0015986472135409713,"{'colsample_bytree': 0.9181798358609322, 'learning_rate': 0.06294143868472662, 'max_depth': 6.8426235533047715, 'n_estimators': 318.3259036183322, 'reg_lambda': 20.477945432024203, 'subsample': 0.30784377676636565}"
31,-0.0016588958678767085,"{'colsample_bytree': 0.8772349984514649, 'learning_rate': 0.029544168769639133, 'max_depth': 5.448268082431369, 'n_estimators': 323.7271714479609, 'reg_lambda': 19.23407381253078, 'subsample': 0.9537006656529214}"
32,-0.0024144186172634363,"{'colsample_bytree': 0.8528026528996785, 'learning_rate': 0.013452948777815846, 'max_depth': 6.584856780566598, 'n_estimators': 318.0551375310524, 'reg_lambda': 19.14957576513187, 'subsample': 0.6343098053761965}"
33,-0.0014715907163918018,"{'colsample_bytree': 0.9702939817432888, 'learning_rate': 0.05179909703218187, 'max_depth': 6.414645382916604, 'n_estimators': 321.6254260263208, 'reg_lambda': 19.303077778182555, 'subsample': 0.7716337658529964}"
34,-0.001673805178143084,"{'colsample_bytree': 0.8242381146171563, 'learning_rate': 0.03140036680212305, 'max_depth': 6.580573674365716, 'n_estimators': 323.0975987513116, 'reg_lambda': 19.26300440492543, 'subsample': 0.783882336097103}"
35,-0.0018612401327118278,"{'colsample_bytree': 0.9269798277570049, 'learning_rate': 0.02944099385369703, 'max_depth': 6.034952406979123, 'n_estimators': 322.08563019957717, 'reg_lambda': 21.40807948086341, 'subsample': 0.3055795027878454}"
36,-0.0015851831994950771,"{'colsample_bytree': 0.8859843866089938, 'learning_rate': 0.0753557127383367, 'max_depth': 4.953609724431415, 'n_estimators': 326.26120996965255, 'reg_lambda': 18.27485349682149, 'subsample': 0.547665402247732}"
37,-0.0016858830349519849,"{'colsample_bytree': 0.7730051371030101, 'learning_rate': 0.056516777379781724, 'max_depth': 7.564022432474113, 'n_estimators': 317.8558699499089, 'reg_lambda': 21.587136541782115, 'subsample': 0.8829098757752911}"
38,-0.002189933555200696,"{'colsample_bytree': 0.6179412763395412, 'learning_rate': 0.08139795886655544, 'max_depth': 4.1216843419837215, 'n_estimators': 373.80273789306744, 'reg_lambda': 15.104480499066543, 'subsample': 0.23189721247149855}"
39,-0.003267106367275119,"{'colsample_bytree': 0.7816673517761813, 'learning_rate': 0.01021388886680114, 'max_depth': 3.740350122866988, 'n_estimators': 374.60604040127583, 'reg_lambda': 17.96801838819878, 'subsample': 0.34988170749757486}"
40,-0.0014755289303138852,"{'colsample_bytree': 0.9582355581169575, 'learning_rate': 0.0989942926110726, 'max_depth': 5.787974850285044, 'n_estimators': 321.11471100337883, 'reg_lambda': 18.162512087360653, 'subsample': 0.8839365455469406}"
41,-0.0018623137148097157,"{'colsample_bytree': 0.8345273082337734, 'learning_rate': 0.03749050212704079, 'max_depth': 4.860781122363867, 'n_estimators': 321.60649024579334, 'reg_lambda': 17.944601512070438, 'subsample': 0.2591062748154939}"
42,-0.0034928626846522093,"{'colsample_bytree': 0.655038992871108, 'learning_rate': 0.01604438977530037, 'max_depth': 6.492191993403181, 'n_estimators': 317.10994606015885, 'reg_lambda': 21.088635461335244, 'subsample': 0.3290221164053409}"
43,-0.0015813173959031701,"{'colsample_bytree': 0.8683038042315341, 'learning_rate': 0.09111841350450463, 'max_depth': 5.6968805931821676, 'n_estimators': 320.99949139190073, 'reg_lambda': 19.332794886628946, 'subsample': 0.8388715170137806}"
44,-0.001748030656017363,"{'colsample_bytree': 0.9421110935534764, 'learning_rate': 0.01804484465179452, 'max_depth': 7.47692603188518, 'n_estimators': 322.42018849492223, 'reg_lambda': 20.300501654552207, 'subsample': 0.8175890086403661}"
45,-0.001531890593469143,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 5.232361059425223, 'n_estimators': 320.1217944935105, 'reg_lambda': 18.457741789684455, 'subsample': 1.0}"
46,-0.00162270397413522,"{'colsample_bytree': 0.9721362710856754, 'learning_rate': 0.03108185989934599, 'max_depth': 3.894537259162541, 'n_estimators': 325.0083746258194, 'reg_lambda': 17.66022084099265, 'subsample': 0.3888247021517772}"
47,-0.0018807078013196588,"{'colsample_bytree': 0.7569623489290507, 'learning_rate': 0.08480495034238524, 'max_depth': 4.3164587149184905, 'n_estimators': 323.7643868982962, 'reg_lambda': 18.819913863070415, 'subsample': 0.27276385639792394}"
48,-0.0018271977314725518,"{'colsample_bytree': 0.910053448530675, 'learning_rate': 0.034989249043422765, 'max_depth': 4.462242043690001, 'n_estimators': 334.3217985304691, 'reg_lambda': 17.026461703086063, 'subsample': 0.2151371677694212}"
49,-0.0019465694203972816,"{'colsample_bytree': 0.688124816709262, 'learning_rate': 0.05836879725300195, 'max_depth': 6.617347253982848, 'n_estimators': 333.11786129146145, 'reg_lambda': 17.72727367160624, 'subsample': 0.8359367620108424}"
50,-0.0015973428962752223,"{'colsample_bytree': 0.8914888274866761, 'learning_rate': 0.09832124823383737, 'max_depth': 8.921123136825754, 'n_estimators': 317.692018279497, 'reg_lambda': 20.632792574585537, 'subsample': 0.6324996512716925}"
51,-0.0016247803578153253,"{'colsample_bytree': 0.8703921014090396, 'learning_rate': 0.07032267686808906, 'max_depth': 9.55150734085203, 'n_estimators': 318.21733378968736, 'reg_lambda': 21.80486621807026, 'subsample': 0.4124165936632852}"
52,-0.001947838463820517,"{'colsample_bytree': 0.7961326345475437, 'learning_rate': 0.028200717230686442, 'max_depth': 9.107844149618806, 'n_estimators': 318.63526171907534, 'reg_lambda': 20.259348332306004, 'subsample': 0.4009207031365536}"
53,-0.0016615615459159017,"{'colsample_bytree': 0.7979531189549697, 'learning_rate': 0.09673744294802378, 'max_depth': 9.22733218265886, 'n_estimators': 316.54530984279387, 'reg_lambda': 21.84786772630197, 'subsample': 0.6541878198533406}"
54,-0.00155331427231431,"{'colsample_bytree': 0.9197551767369369, 'learning_rate': 0.09574567070860879, 'max_depth': 8.141368347649449, 'n_estimators': 317.6716331508947, 'reg_lambda': 23.00100623963847, 'subsample': 0.7480913124925945}"
55,-0.004273046739399433,"{'colsample_bytree': 0.6620857944208993, 'learning_rate': 0.011719301927082875, 'max_depth': 7.665158183211624, 'n_estimators': 318.9216021638052, 'reg_lambda': 23.583370465506054, 'subsample': 0.9027476014517017}"
56,-0.0015637438045814633,"{'colsample_bytree': 0.9764724150688789, 'learning_rate': 0.02591238102685, 'max_depth': 9.771934550915383, 'n_estimators': 317.04803817157904, 'reg_lambda': 22.865655518564115, 'subsample': 0.8501872386571689}"
57,-0.002094980562105775,"{'colsample_bytree': 0.6052393012074596, 'learning_rate': 0.09029749469973025, 'max_depth': 8.553705737864718, 'n_estimators': 317.7290841040046, 'reg_lambda': 21.70999954848175, 'subsample': 0.324105014067606}"
58,-0.0017736017471179366,"{'colsample_bytree': 0.7539521462002075, 'learning_rate': 0.09620068783088856, 'max_depth': 5.836232662141899, 'n_estimators': 325.58242493907073, 'reg_lambda': 19.261159727310698, 'subsample': 0.3565823409714514}"
59,-0.002590704010799527,"{'colsample_bytree': 0.728070694771919, 'learning_rate': 0.01704223891921681, 'max_depth': 8.225868374361731, 'n_estimators': 316.4854629626096, 'reg_lambda': 23.1615255303556, 'subsample': 0.484096247701588}"
