,target,params
0,-0.0026332978159189224,"{'colsample_bytree': 0.7376865987705734, 'learning_rate': 0.015913399024175552, 'max_depth': 4.254206955583461, 'n_estimators': 474.2311034732233, 'reg_lambda': 18.487127433591176, 'subsample': 0.5560986753381238}"
1,-0.0024795292410999537,"{'colsample_bytree': 0.7226125470701421, 'learning_rate': 0.07448610773122871, 'max_depth': 3.7468335926348417, 'n_estimators': 347.2491951401156, 'reg_lambda': 20.828795608297963, 'subsample': 0.6188690329518793}"
2,-0.0023356035817414522,"{'colsample_bytree': 0.7803123536990441, 'learning_rate': 0.09679305391329647, 'max_depth': 9.296958733420633, 'n_estimators': 472.8872659933613, 'reg_lambda': 17.07494273991464, 'subsample': 0.3211908130361102}"
3,-0.0022630540188401937,"{'colsample_bytree': 0.9755488065809943, 'learning_rate': 0.03721192896331703, 'max_depth': 8.703580156590956, 'n_estimators': 430.5586090586529, 'reg_lambda': 11.918955300792266, 'subsample': 0.9963536262138908}"
4,-0.0021416442468762398,"{'colsample_bytree': 0.9176464183824726, 'learning_rate': 0.056445400130250095, 'max_depth': 6.124698491597377, 'n_estimators': 458.5224760639511, 'reg_lambda': 22.47332724249036, 'subsample': 0.5304595130559907}"
5,-0.002447031205520034,"{'colsample_bytree': 0.7378882098584949, 'learning_rate': 0.09014656470626949, 'max_depth': 5.79138952409731, 'n_estimators': 372.40180183982, 'reg_lambda': 15.868469042728053, 'subsample': 0.28759682843516904}"
6,-0.0024590373504906893,"{'colsample_bytree': 0.7754970725850541, 'learning_rate': 0.02384790692104738, 'max_depth': 5.739885655815106, 'n_estimators': 410.8562951741319, 'reg_lambda': 24.490133208315537, 'subsample': 0.522625365467162}"
7,-0.002345918444916606,"{'colsample_bytree': 0.811622554825504, 'learning_rate': 0.04946145611210071, 'max_depth': 5.279321850379748, 'n_estimators': 332.3140656067724, 'reg_lambda': 16.861515488772895, 'subsample': 0.7889360967341248}"
8,-0.0025359804276376963,"{'colsample_bytree': 0.6642032761133981, 'learning_rate': 0.09017415937951308, 'max_depth': 6.315743832419644, 'n_estimators': 458.6024300965065, 'reg_lambda': 22.461970996321565, 'subsample': 0.586981250097818}"
9,-0.0035958020016551018,"{'colsample_bytree': 0.7626930649127875, 'learning_rate': 0.01090840738648646, 'max_depth': 9.780805062945014, 'n_estimators': 375.05111054012684, 'reg_lambda': 24.639797575584268, 'subsample': 0.8720923588883556}"
10,-0.002582006389275193,"{'colsample_bytree': 0.6841503656675745, 'learning_rate': 0.02671450585207965, 'max_depth': 5.317136860698506, 'n_estimators': 424.1101306467681, 'reg_lambda': 15.215520602708182, 'subsample': 0.45258495211825595}"
11,-0.0024277062620967627,"{'colsample_bytree': 0.744372729730986, 'learning_rate': 0.06777837425998841, 'max_depth': 7.366823102871998, 'n_estimators': 306.3524394464829, 'reg_lambda': 18.568302704597173, 'subsample': 0.9003463162478653}"
12,-0.0023656110279262066,"{'colsample_bytree': 0.8391109831993757, 'learning_rate': 0.033440900063180144, 'max_depth': 4.899460240168034, 'n_estimators': 389.8570138528272, 'reg_lambda': 26.05076884440063, 'subsample': 0.3841419492682713}"
13,-0.0023173950612545013,"{'colsample_bytree': 0.8546537280457502, 'learning_rate': 0.03340803927118331, 'max_depth': 8.636039119729318, 'n_estimators': 338.9919854407438, 'reg_lambda': 27.083773962116293, 'subsample': 0.6517863959317794}"
14,-0.0023854884784668684,"{'colsample_bytree': 0.7612985291123735, 'learning_rate': 0.050618811879501534, 'max_depth': 6.112850934308796, 'n_estimators': 392.6747216325844, 'reg_lambda': 11.697271427922782, 'subsample': 0.6498840289673096}"
15,-0.0025898150634020567,"{'colsample_bytree': 0.6975787949760901, 'learning_rate': 0.05037683027600208, 'max_depth': 5.5278513291181905, 'n_estimators': 302.4375565316984, 'reg_lambda': 19.318942100197415, 'subsample': 0.9510735141211817}"
16,-0.002354878233745694,"{'colsample_bytree': 0.7471007949647877, 'learning_rate': 0.0850254842893959, 'max_depth': 4.627992525211932, 'n_estimators': 488.57526080084216, 'reg_lambda': 29.83699208769696, 'subsample': 0.6746444640949456}"
17,-0.002228266792371869,"{'colsample_bytree': 0.8781009266519464, 'learning_rate': 0.04436157070046372, 'max_depth': 5.977967721514422, 'n_estimators': 475.95061576947705, 'reg_lambda': 21.299965132734293, 'subsample': 0.31779385421349504}"
18,-0.0022716254461556673,"{'colsample_bytree': 0.9415094684057681, 'learning_rate': 0.07947684471238381, 'max_depth': 6.7469099852209435, 'n_estimators': 386.2972106953305, 'reg_lambda': 27.443253432012252, 'subsample': 0.8718197650693276}"
19,-0.0022543875966221094,"{'colsample_bytree': 0.9710682792351217, 'learning_rate': 0.06010864312706127, 'max_depth': 7.695753548312355, 'n_estimators': 406.00064400256474, 'reg_lambda': 27.937109241188328, 'subsample': 0.25010070108480087}"
20,-0.0022213615011423826,"{'colsample_bytree': 0.9547043907252519, 'learning_rate': 0.07653555463957408, 'max_depth': 4.390373142188404, 'n_estimators': 441.9313269464941, 'reg_lambda': 18.817643660058373, 'subsample': 0.9737104419269056}"
21,-0.0028868766967207193,"{'colsample_bytree': 0.6668709501051152, 'learning_rate': 0.016917574531904064, 'max_depth': 3.484443862457469, 'n_estimators': 497.68560816217587, 'reg_lambda': 15.913583583457473, 'subsample': 0.391691253873249}"
22,-0.0023319427855312824,"{'colsample_bytree': 0.8043333296538447, 'learning_rate': 0.09474023879796216, 'max_depth': 8.893568634223731, 'n_estimators': 313.8024222913524, 'reg_lambda': 19.84888062424716, 'subsample': 0.6324969137876246}"
23,-0.0026131579652428627,"{'colsample_bytree': 0.6267022028649388, 'learning_rate': 0.057970701590500155, 'max_depth': 8.718693217685301, 'n_estimators': 449.93190468097646, 'reg_lambda': 13.229528172815746, 'subsample': 0.33360913952915255}"
24,-0.00235667428933084,"{'colsample_bytree': 0.9678222539253379, 'learning_rate': 0.02707579756624346, 'max_depth': 5.16797719458907, 'n_estimators': 309.32694658943626, 'reg_lambda': 29.907834183274986, 'subsample': 0.9112467084815867}"
25,-0.002737204311415553,"{'colsample_bytree': 0.6784180210288064, 'learning_rate': 0.05521743311646826, 'max_depth': 8.816401581831206, 'n_estimators': 321.3443276689807, 'reg_lambda': 15.207945213749955, 'subsample': 0.9072923425537858}"
26,-0.0021548301447182894,"{'colsample_bytree': 0.9341948913229761, 'learning_rate': 0.06935276755128392, 'max_depth': 7.30728997332331, 'n_estimators': 447.22214777584395, 'reg_lambda': 12.0599881258363, 'subsample': 0.46226568176146254}"
27,-0.0022567107807844877,"{'colsample_bytree': 0.9051560832124507, 'learning_rate': 0.08451704036169388, 'max_depth': 3.216058407993049, 'n_estimators': 307.48920084939687, 'reg_lambda': 29.14561337784174, 'subsample': 0.6024745898501023}"
28,-0.0024142807815223932,"{'colsample_bytree': 0.7282434836357089, 'learning_rate': 0.029847723044479177, 'max_depth': 3.683994429488349, 'n_estimators': 392.23487620628237, 'reg_lambda': 13.005794683003407, 'subsample': 0.6047196492218216}"
29,-0.002353338059037924,"{'colsample_bytree': 0.9281002083161433, 'learning_rate': 0.01923308568849315, 'max_depth': 6.91513839809031, 'n_estimators': 463.41319391772606, 'reg_lambda': 22.72500015474901, 'subsample': 0.4634329076269971}"
30,-0.002260253531858325,"{'colsample_bytree': 0.9330924096160864, 'learning_rate': 0.08782432168805103, 'max_depth': 9.773196867722497, 'n_estimators': 417.8890089995576, 'reg_lambda': 20.015039871016768, 'subsample': 0.9256439404272916}"
31,-0.0023365828674286604,"{'colsample_bytree': 0.9820524741929004, 'learning_rate': 0.015080293285399053, 'max_depth': 4.813964311104918, 'n_estimators': 480.99445514719844, 'reg_lambda': 18.242808203842507, 'subsample': 0.40232656541543027}"
32,-0.002150916960090399,"{'colsample_bytree': 0.9350761675896557, 'learning_rate': 0.06097350219661052, 'max_depth': 8.015966695837843, 'n_estimators': 487.67563356965775, 'reg_lambda': 19.47316184819457, 'subsample': 0.3491650298030063}"
33,-0.002202817238867283,"{'colsample_bytree': 0.8810606617180894, 'learning_rate': 0.09906889758475165, 'max_depth': 9.302626166551725, 'n_estimators': 440.8618139692463, 'reg_lambda': 27.068190411975944, 'subsample': 0.3368368181732927}"
