,target,params
0,-0.0024446845054626465,"{'colsample_bytree': 0.9725600121346114, 'learning_rate': 0.06683819405334172, 'max_depth': 4.079014510596279, 'n_estimators': 466.79381920039384, 'reg_lambda': 23.77206588428311, 'subsample': 0.6728594012765946}"
1,-0.002453271299600601,"{'colsample_bytree': 0.9616670063814297, 'learning_rate': 0.04635524598863298, 'max_depth': 6.076657394782854, 'n_estimators': 489.9293577581517, 'reg_lambda': 25.29357234430936, 'subsample': 0.6368650776716183}"
2,-0.002815140876919031,"{'colsample_bytree': 0.7836864441283445, 'learning_rate': 0.028430587059166526, 'max_depth': 6.65861403380257, 'n_estimators': 466.3344963543293, 'reg_lambda': 14.347589142691541, 'subsample': 0.523936871134415}"
3,-0.003149084048345685,"{'colsample_bytree': 0.6485577791683961, 'learning_rate': 0.05959324425539965, 'max_depth': 7.699892924654436, 'n_estimators': 463.57441710611585, 'reg_lambda': 22.670597760237904, 'subsample': 0.3011592551038231}"
4,-0.0027910403441637754,"{'colsample_bytree': 0.8009043244761902, 'learning_rate': 0.0412755924995742, 'max_depth': 8.502060671521374, 'n_estimators': 432.99107043785216, 'reg_lambda': 29.087807326461636, 'subsample': 0.7535390771485009}"
5,-0.0027544605545699596,"{'colsample_bytree': 0.7548173512936496, 'learning_rate': 0.07346038876596898, 'max_depth': 5.410819198336399, 'n_estimators': 474.9235196734775, 'reg_lambda': 22.88957664394591, 'subsample': 0.41203033714965387}"
6,-0.0030384231358766556,"{'colsample_bytree': 0.7501863553893139, 'learning_rate': 0.06317647489458261, 'max_depth': 8.958710225907549, 'n_estimators': 359.7677781896621, 'reg_lambda': 17.147502139492815, 'subsample': 0.21651715085312573}"
7,-0.003325983416289091,"{'colsample_bytree': 0.9259076864063873, 'learning_rate': 0.012744745768430751, 'max_depth': 3.381432688039488, 'n_estimators': 460.2575665069388, 'reg_lambda': 17.04505679632605, 'subsample': 0.34005568517437046}"
8,-0.002821661066263914,"{'colsample_bytree': 0.9783095729023666, 'learning_rate': 0.015422583700090422, 'max_depth': 8.705391521208949, 'n_estimators': 404.90017908124685, 'reg_lambda': 12.834650789299392, 'subsample': 0.9559787715603132}"
9,-0.0028763324953615665,"{'colsample_bytree': 0.7904177966238266, 'learning_rate': 0.03443469014858707, 'max_depth': 5.957637608621658, 'n_estimators': 347.9640125045667, 'reg_lambda': 18.230137468621788, 'subsample': 0.525913373291699}"
10,-0.0035965635906904936,"{'colsample_bytree': 0.8145673150161635, 'learning_rate': 0.010356397206763915, 'max_depth': 6.612818911135815, 'n_estimators': 466.69091075339736, 'reg_lambda': 14.475609771914883, 'subsample': 0.9220965791374633}"
11,-0.0027937274426221848,"{'colsample_bytree': 0.7989281701942081, 'learning_rate': 0.08700031305564951, 'max_depth': 3.1946423075422477, 'n_estimators': 324.36329913340427, 'reg_lambda': 27.758956322286853, 'subsample': 0.8624111068899063}"
12,-0.003287783358246088,"{'colsample_bytree': 0.7472972848256982, 'learning_rate': 0.05306337810362111, 'max_depth': 6.662936110806584, 'n_estimators': 339.26202887328674, 'reg_lambda': 27.351658398280076, 'subsample': 0.21908387438983956}"
13,-0.0026442701928317547,"{'colsample_bytree': 0.8538407791543396, 'learning_rate': 0.09537390283036933, 'max_depth': 4.60224722999485, 'n_estimators': 352.82765015533505, 'reg_lambda': 26.077646889163763, 'subsample': 0.7583670683230168}"
14,-0.0026340882759541273,"{'colsample_bytree': 0.9316130659650897, 'learning_rate': 0.04488973486051566, 'max_depth': 6.254788727842522, 'n_estimators': 340.9625871364237, 'reg_lambda': 21.9948938350498, 'subsample': 0.41550970971102164}"
15,-0.0025957361795008183,"{'colsample_bytree': 0.8968806120588604, 'learning_rate': 0.0745886680304797, 'max_depth': 4.0850171622131795, 'n_estimators': 386.09301089387236, 'reg_lambda': 25.137503816799622, 'subsample': 0.3386735077874665}"
16,-0.0025258951354771852,"{'colsample_bytree': 0.9736691207588668, 'learning_rate': 0.09676788471913438, 'max_depth': 3.686665462496042, 'n_estimators': 435.70126875258234, 'reg_lambda': 17.94912338049204, 'subsample': 0.326174083722347}"
17,-0.0036476370878517628,"{'colsample_bytree': 0.8867154863391431, 'learning_rate': 0.02358450112733924, 'max_depth': 7.380023658030039, 'n_estimators': 329.9629187959392, 'reg_lambda': 26.843200566889795, 'subsample': 0.2545800973805841}"
18,-0.003533054841682315,"{'colsample_bytree': 0.6037017786292636, 'learning_rate': 0.08204439616351737, 'max_depth': 9.014780225958653, 'n_estimators': 459.51193529505383, 'reg_lambda': 23.451238946246953, 'subsample': 0.8260684577996544}"
19,-0.0029036207124590874,"{'colsample_bytree': 0.7424862183748924, 'learning_rate': 0.07085935991807674, 'max_depth': 7.620750338706348, 'n_estimators': 360.9531408091857, 'reg_lambda': 23.69144623607158, 'subsample': 0.800707031641039}"
20,-0.003114617196843028,"{'colsample_bytree': 0.7399176606800817, 'learning_rate': 0.08815635245003704, 'max_depth': 6.266211731472734, 'n_estimators': 369.95961165667774, 'reg_lambda': 22.621332762768894, 'subsample': 0.9882694434239481}"
21,-0.0038541126996278763,"{'colsample_bytree': 0.7078302521561002, 'learning_rate': 0.02463160622874897, 'max_depth': 7.935809450404107, 'n_estimators': 431.06427544263363, 'reg_lambda': 29.096985361305123, 'subsample': 0.2539853598955124}"
22,-0.0029032535385340452,"{'colsample_bytree': 0.7453772268235499, 'learning_rate': 0.09114220495511163, 'max_depth': 3.407036716048036, 'n_estimators': 300.87970496654793, 'reg_lambda': 17.779230267982395, 'subsample': 0.6260582476600314}"
23,-0.003325809258967638,"{'colsample_bytree': 0.7662467073133594, 'learning_rate': 0.02666062038503348, 'max_depth': 3.665058039342785, 'n_estimators': 323.90107948123034, 'reg_lambda': 23.217524566003107, 'subsample': 0.5676646118109987}"
24,-0.002811287296935916,"{'colsample_bytree': 0.748300512408143, 'learning_rate': 0.07299606253227545, 'max_depth': 3.11852199213804, 'n_estimators': 455.490388234856, 'reg_lambda': 28.757302870484295, 'subsample': 0.4357030415304515}"
25,-0.0025265507865697145,"{'colsample_bytree': 0.9359967712783188, 'learning_rate': 0.06617248492992636, 'max_depth': 9.665452919876088, 'n_estimators': 368.73498147570575, 'reg_lambda': 12.750582267629628, 'subsample': 0.6186138339346644}"
26,-0.003171753603965044,"{'colsample_bytree': 0.8844264778763122, 'learning_rate': 0.017433313942778538, 'max_depth': 7.710373284873582, 'n_estimators': 379.3519277560304, 'reg_lambda': 25.03260467931476, 'subsample': 0.7929862581768881}"
27,-0.0033665902446955442,"{'colsample_bytree': 0.7148977785430617, 'learning_rate': 0.024969910269967047, 'max_depth': 6.629352643914519, 'n_estimators': 429.21531359480093, 'reg_lambda': 23.1724249065943, 'subsample': 0.5593364624691823}"
28,-0.002836573403328657,"{'colsample_bytree': 0.7945217233633319, 'learning_rate': 0.05004851927258428, 'max_depth': 4.993987305300845, 'n_estimators': 341.1790980049594, 'reg_lambda': 20.367328750682837, 'subsample': 0.8624164851547469}"
29,-0.003222296480089426,"{'colsample_bytree': 0.777870008253718, 'learning_rate': 0.03599691139435724, 'max_depth': 4.26420546358368, 'n_estimators': 347.8073364151906, 'reg_lambda': 27.976023658316365, 'subsample': 0.30506215933024516}"
30,-0.00350614869967103,"{'colsample_bytree': 0.6899188776381372, 'learning_rate': 0.0822792885669647, 'max_depth': 6.435350197661581, 'n_estimators': 471.601822624336, 'reg_lambda': 10.360984882347427, 'subsample': 0.8408817503462556}"
31,-0.003005322767421603,"{'colsample_bytree': 0.7117801878476913, 'learning_rate': 0.09303482264638352, 'max_depth': 8.263714308081022, 'n_estimators': 369.68555417145956, 'reg_lambda': 18.28762353402786, 'subsample': 0.4410355484014279}"
32,-0.004059367347508669,"{'colsample_bytree': 0.9060941702626385, 'learning_rate': 0.010059303748306695, 'max_depth': 4.240838802853494, 'n_estimators': 337.3392992947473, 'reg_lambda': 14.83021247629815, 'subsample': 0.591352780748283}"
33,-0.0033478313125669956,"{'colsample_bytree': 0.8890557029742576, 'learning_rate': 0.011581788752130456, 'max_depth': 8.914683359927874, 'n_estimators': 411.0149015220891, 'reg_lambda': 24.873522199634984, 'subsample': 0.837833545086689}"
34,-0.0026800711639225483,"{'colsample_bytree': 0.7846430853044426, 'learning_rate': 0.09224931099671524, 'max_depth': 4.8613213649630875, 'n_estimators': 357.4332185902487, 'reg_lambda': 19.091910347864403, 'subsample': 0.4995142762905876}"
35,-0.0026374771259725094,"{'colsample_bytree': 0.8685174281477245, 'learning_rate': 0.0826152652437828, 'max_depth': 8.507377800033627, 'n_estimators': 343.14689221700115, 'reg_lambda': 13.421486640088762, 'subsample': 0.5443226889568806}"
36,-0.003228072775527835,"{'colsample_bytree': 0.6763059402102557, 'learning_rate': 0.03363901168965023, 'max_depth': 9.468427661015118, 'n_estimators': 396.48747363184157, 'reg_lambda': 21.496998655092874, 'subsample': 0.620312835159831}"
37,-0.0027389938477426767,"{'colsample_bytree': 0.9376116711628368, 'learning_rate': 0.06769332132059405, 'max_depth': 8.27359746688807, 'n_estimators': 302.3560772971391, 'reg_lambda': 13.546955643140828, 'subsample': 0.23003470436543588}"
38,-0.0038569525349885225,"{'colsample_bytree': 0.7666607238489889, 'learning_rate': 0.014151166617703732, 'max_depth': 6.5621471594612455, 'n_estimators': 393.2621213271557, 'reg_lambda': 29.71078717354353, 'subsample': 0.921931032901002}"
39,-0.002571257995441556,"{'colsample_bytree': 0.8880696657741197, 'learning_rate': 0.06748663626195674, 'max_depth': 8.574366739404514, 'n_estimators': 461.3523534044534, 'reg_lambda': 16.09095537070891, 'subsample': 0.5471592816229962}"
40,-0.002747585531324148,"{'colsample_bytree': 0.9486871408069235, 'learning_rate': 0.016542074263630337, 'max_depth': 8.606220120752818, 'n_estimators': 403.778756482818, 'reg_lambda': 12.755414672442312, 'subsample': 0.5993354317940833}"
41,-0.00275249732658267,"{'colsample_bytree': 0.8505593637099524, 'learning_rate': 0.02904446933311098, 'max_depth': 4.18547009900667, 'n_estimators': 471.7532890496259, 'reg_lambda': 28.9524592486203, 'subsample': 0.7182093553522264}"
42,-0.0031149210408329964,"{'colsample_bytree': 0.738133389169532, 'learning_rate': 0.03080066181876112, 'max_depth': 4.78793295489251, 'n_estimators': 459.9232238839012, 'reg_lambda': 24.659868903036106, 'subsample': 0.9736189159963653}"
43,-0.0027857301756739616,"{'colsample_bytree': 0.7968269345313023, 'learning_rate': 0.06801191011271764, 'max_depth': 5.937349544440383, 'n_estimators': 399.4456892328663, 'reg_lambda': 18.53445443425573, 'subsample': 0.8045849371250859}"
44,-0.002516919281333685,"{'colsample_bytree': 0.919696106708602, 'learning_rate': 0.08556184764305341, 'max_depth': 9.269259882298222, 'n_estimators': 493.3471076119324, 'reg_lambda': 12.727587129333006, 'subsample': 0.6381363689143648}"
45,-0.0034180008806288242,"{'colsample_bytree': 0.6123418501626013, 'learning_rate': 0.03822276542615563, 'max_depth': 5.368986444587092, 'n_estimators': 374.93055463727404, 'reg_lambda': 14.015421342015621, 'subsample': 0.521149434275857}"
46,-0.003313423367217183,"{'colsample_bytree': 0.688964803316567, 'learning_rate': 0.03156281896347578, 'max_depth': 4.438882213324281, 'n_estimators': 364.9674471239292, 'reg_lambda': 20.042538638082114, 'subsample': 0.38419779349753136}"
47,-0.002561506349593401,"{'colsample_bytree': 0.9095351769454585, 'learning_rate': 0.09605904433040093, 'max_depth': 9.056868693251936, 'n_estimators': 445.11354412839853, 'reg_lambda': 15.536501725516644, 'subsample': 0.39392642208855194}"
48,-0.003862424986436963,"{'colsample_bytree': 0.6328016416541289, 'learning_rate': 0.019996502431195627, 'max_depth': 4.462389462686881, 'n_estimators': 418.6501449017278, 'reg_lambda': 10.371449640471155, 'subsample': 0.627941301268794}"
49,-0.004419493488967419,"{'colsample_bytree': 0.6489752874603499, 'learning_rate': 0.018697481458710065, 'max_depth': 7.785119442050617, 'n_estimators': 383.94523802980996, 'reg_lambda': 12.110573347292306, 'subsample': 0.2031318035190565}"
50,-0.0029345143120735884,"{'colsample_bytree': 0.7521297487385834, 'learning_rate': 0.0641128196733499, 'max_depth': 5.6433342605674275, 'n_estimators': 341.47413326943825, 'reg_lambda': 12.537585852134205, 'subsample': 0.5413561825283415}"
51,-0.0026889066211879253,"{'colsample_bytree': 0.813239086887214, 'learning_rate': 0.08020749590132331, 'max_depth': 3.578605061958947, 'n_estimators': 394.89700565700633, 'reg_lambda': 27.031856075636817, 'subsample': 0.39920187535988827}"
52,-0.0030456576496362686,"{'colsample_bytree': 0.6746537546277318, 'learning_rate': 0.07315066591613559, 'max_depth': 7.439505529267064, 'n_estimators': 339.9191287009639, 'reg_lambda': 27.787422459965654, 'subsample': 0.4862331584357894}"
53,-0.0029685660265386105,"{'colsample_bytree': 0.7233710158567415, 'learning_rate': 0.059098205712643084, 'max_depth': 8.858053977379223, 'n_estimators': 333.02112053479834, 'reg_lambda': 20.297773574312032, 'subsample': 0.7671866631891078}"
54,-0.0030147992074489594,"{'colsample_bytree': 0.7358842826260051, 'learning_rate': 0.043474498620474734, 'max_depth': 4.269221524179506, 'n_estimators': 328.9493165972865, 'reg_lambda': 25.82666884661286, 'subsample': 0.7005329662787423}"
55,-0.0026253850664943457,"{'colsample_bytree': 0.9700590231850459, 'learning_rate': 0.02475124661642166, 'max_depth': 3.1831122159547203, 'n_estimators': 477.84897490876926, 'reg_lambda': 29.743284670288975, 'subsample': 0.6887085448777968}"
56,-0.0032532457262277603,"{'colsample_bytree': 0.6778556897425734, 'learning_rate': 0.034214485237971576, 'max_depth': 7.869834537183337, 'n_estimators': 398.765021253378, 'reg_lambda': 18.82125375905473, 'subsample': 0.8466683022140367}"
57,-0.0024521127343177795,"{'colsample_bytree': 0.9569254475786119, 'learning_rate': 0.05984129514362459, 'max_depth': 3.4122878508784584, 'n_estimators': 301.0863202385666, 'reg_lambda': 21.53029469446703, 'subsample': 0.7624383097056162}"
58,-0.00248268386349082,"{'colsample_bytree': 0.9839836716246365, 'learning_rate': 0.07348350972665897, 'max_depth': 6.285731648334329, 'n_estimators': 378.13542578969725, 'reg_lambda': 14.584866797651102, 'subsample': 0.8600589601229378}"
59,-0.0029998240061104298,"{'colsample_bytree': 0.673212493323742, 'learning_rate': 0.07476507794668959, 'max_depth': 8.545556143336224, 'n_estimators': 381.84950299751574, 'reg_lambda': 26.877726804665805, 'subsample': 0.337925817842016}"
