,trainning_time_consume(s),test_time_consume(s)
0,9.160920858383179,0.028690814971923828
1,10.192322015762329,0.0309603214263916
2,10.189163446426392,0.02677607536315918
3,8.69919228553772,0.033617496490478516
4,11.177067995071411,0.03682112693786621
5,10.381304740905762,0.03117847442626953
6,10.28092098236084,0.032190561294555664
7,10.402554035186768,0.03586292266845703
8,9.806273460388184,0.03917717933654785
9,11.232966661453247,0.03535008430480957
10,9.625214338302612,0.032218217849731445
11,8.798386335372925,0.02962803840637207
12,9.139574527740479,0.035225868225097656
13,9.667168617248535,0.030291080474853516
14,9.967955827713013,0.03600168228149414
15,10.18002724647522,0.03520512580871582
16,10.218169212341309,0.0340275764465332
17,10.578230381011963,0.03529477119445801
18,8.613594770431519,0.021753311157226562
19,7.480404853820801,0.02100348472595215
20,11.16261911392212,0.025372982025146484
21,8.248538255691528,0.035164833068847656
22,7.559406995773315,0.020287513732910156
23,7.736248254776001,0.02220439910888672
24,10.9376380443573,0.035625457763671875
25,10.754163980484009,0.02845168113708496
26,9.167006492614746,0.032948970794677734
27,10.27342176437378,0.03270101547241211
28,11.770387411117554,0.03719735145568848
29,11.182717561721802,0.030457019805908203
30,11.215366840362549,0.03392362594604492
31,11.146474838256836,0.03323197364807129
32,10.13802695274353,0.03429818153381348
33,10.23924970626831,0.033477783203125
34,10.231537818908691,0.03433394432067871
35,10.076514720916748,0.033991336822509766
36,7.402264833450317,0.022768497467041016
37,7.410104036331177,0.02289891242980957
38,7.398774147033691,0.022775888442993164
39,7.420607805252075,0.022571802139282227
40,10.213368654251099,0.031769752502441406
41,10.125633239746094,0.03214263916015625
42,9.87908935546875,0.031580448150634766
43,9.393099784851074,0.0292205810546875
44,10.21176815032959,0.02356433868408203
45,7.432718753814697,0.022480487823486328
46,7.072795867919922,0.02183842658996582
47,9.673263549804688,0.03269195556640625
48,7.095256567001343,0.02072286605834961
49,9.071610927581787,0.030287981033325195
50,9.1246497631073,0.029352664947509766
51,8.709779739379883,0.026473045349121094
52,10.124335050582886,0.03356599807739258
53,10.062915086746216,0.031816959381103516
54,9.006339073181152,0.029124736785888672
55,8.442671537399292,0.023744821548461914
56,10.731533527374268,0.0321805477142334
57,7.988284349441528,0.020924806594848633
58,8.640981674194336,0.02995586395263672
59,8.226576089859009,0.022691011428833008
