,target,params
0,-0.003394710598513484,"{'colsample_bytree': 0.7600228118129398, 'learning_rate': 0.09193233778112711, 'max_depth': 7.961957797828213, 'n_estimators': 485.3991202612378, 'reg_lambda': 21.952104089677462, 'subsample': 0.6467930611176921}"
1,-0.0039092726074159145,"{'colsample_bytree': 0.662044166313684, 'learning_rate': 0.0897491324262222, 'max_depth': 7.110473379289832, 'n_estimators': 368.62403275230696, 'reg_lambda': 22.73903638740184, 'subsample': 0.7240884415469859}"
2,-0.003851903136819601,"{'colsample_bytree': 0.7015273923401898, 'learning_rate': 0.07849381220240796, 'max_depth': 3.1193962846491985, 'n_estimators': 319.27911343897773, 'reg_lambda': 14.40270287292722, 'subsample': 0.8035014694292983}"
3,-0.0038594347424805164,"{'colsample_bytree': 0.7408515793187777, 'learning_rate': 0.03738058083018128, 'max_depth': 3.75882297250177, 'n_estimators': 340.8855628649471, 'reg_lambda': 25.21294921093358, 'subsample': 0.3281671803595022}"
4,-0.0035463348031044006,"{'colsample_bytree': 0.6674820616515997, 'learning_rate': 0.047432733538869794, 'max_depth': 7.513668634807394, 'n_estimators': 497.42237493705113, 'reg_lambda': 19.17595290844893, 'subsample': 0.3951453102930955}"
5,-0.003980159293860197,"{'colsample_bytree': 0.636581214947562, 'learning_rate': 0.05708834272967433, 'max_depth': 7.319659966717408, 'n_estimators': 485.90973413840993, 'reg_lambda': 21.27879823250896, 'subsample': 0.8597644624839393}"
6,-0.0033039175905287266,"{'colsample_bytree': 0.8419353871235336, 'learning_rate': 0.05440027811708552, 'max_depth': 5.949445409996814, 'n_estimators': 441.6209092574778, 'reg_lambda': 23.562076439927914, 'subsample': 0.3208327927521064}"
7,-0.0035238321870565414,"{'colsample_bytree': 0.7176794023514641, 'learning_rate': 0.09007949990340473, 'max_depth': 5.831933790153268, 'n_estimators': 449.3781860570952, 'reg_lambda': 24.00390186428467, 'subsample': 0.6652064196630048}"
8,-0.0033545077312737703,"{'colsample_bytree': 0.863703402267622, 'learning_rate': 0.06119013833562986, 'max_depth': 8.213319475291396, 'n_estimators': 360.4553200696413, 'reg_lambda': 16.397784682704817, 'subsample': 0.24464082145095542}"
9,-0.0037442476022988558,"{'colsample_bytree': 0.6152912411919444, 'learning_rate': 0.0619375256234945, 'max_depth': 4.297160266621368, 'n_estimators': 359.94179318176333, 'reg_lambda': 29.900328738839143, 'subsample': 0.49302964946266975}"
10,-0.0034503929782658815,"{'colsample_bytree': 0.7737907740038005, 'learning_rate': 0.06654528055456069, 'max_depth': 8.301225787794163, 'n_estimators': 360.2062081957886, 'reg_lambda': 17.077840615144343, 'subsample': 0.6568868974850623}"
11,-0.004504258278757334,"{'colsample_bytree': 0.8693434164062213, 'learning_rate': 0.013572410227198201, 'max_depth': 8.084144563771655, 'n_estimators': 484.59646047766296, 'reg_lambda': 21.948443514304003, 'subsample': 0.21862438943045437}"
12,-0.0031510416883975267,"{'colsample_bytree': 0.9253059627015123, 'learning_rate': 0.056869578896238476, 'max_depth': 4.696550501788661, 'n_estimators': 403.98917379185434, 'reg_lambda': 18.345238828579582, 'subsample': 0.4768633778673193}"
13,-0.003165402915328741,"{'colsample_bytree': 0.8947393259683971, 'learning_rate': 0.08665462457229232, 'max_depth': 5.693790516940458, 'n_estimators': 447.7726776381687, 'reg_lambda': 29.17890906619377, 'subsample': 0.4226086301316273}"
14,-0.003964707721024752,"{'colsample_bytree': 0.6787020577881773, 'learning_rate': 0.03098817678393885, 'max_depth': 8.201883933816273, 'n_estimators': 360.0319928930637, 'reg_lambda': 17.167915104008898, 'subsample': 0.8815385895336265}"
15,-0.00339922565035522,"{'colsample_bytree': 0.8735044763962351, 'learning_rate': 0.03320948331497389, 'max_depth': 3.86547124340845, 'n_estimators': 491.0089561866318, 'reg_lambda': 28.01480337886652, 'subsample': 0.9588629744916621}"
16,-0.003317446680739522,"{'colsample_bytree': 0.9396518110025022, 'learning_rate': 0.0916880339740495, 'max_depth': 4.0515365453779, 'n_estimators': 301.08518768757887, 'reg_lambda': 19.915610175593805, 'subsample': 0.9083320840614346}"
17,-0.0036295398604124784,"{'colsample_bytree': 0.883478223820805, 'learning_rate': 0.03854743893940555, 'max_depth': 8.283431693216942, 'n_estimators': 319.13682618773345, 'reg_lambda': 24.26711458260987, 'subsample': 0.30845689082842753}"
18,-0.003929609432816505,"{'colsample_bytree': 0.6379320977657694, 'learning_rate': 0.04453319412267402, 'max_depth': 8.946617189436829, 'n_estimators': 383.04297823620897, 'reg_lambda': 20.001810790076313, 'subsample': 0.6825986785834472}"
19,-0.003149061929434538,"{'colsample_bytree': 0.9662766348160194, 'learning_rate': 0.0660670605744827, 'max_depth': 7.376757823299274, 'n_estimators': 475.45488648812113, 'reg_lambda': 25.275073040776828, 'subsample': 0.4412713360418725}"
20,-0.003458180231973529,"{'colsample_bytree': 0.8009409117680237, 'learning_rate': 0.050544440180618634, 'max_depth': 7.3701536554805775, 'n_estimators': 389.94820117183133, 'reg_lambda': 21.330901268891022, 'subsample': 0.31029414246895515}"
21,-0.004506872035562992,"{'colsample_bytree': 0.646238943158765, 'learning_rate': 0.02281202181697519, 'max_depth': 3.312137075428834, 'n_estimators': 481.5242579171171, 'reg_lambda': 14.071785421631821, 'subsample': 0.9925218025855571}"
22,-0.0037373914383351803,"{'colsample_bytree': 0.6537321030979684, 'learning_rate': 0.06772927437297306, 'max_depth': 8.704679903594615, 'n_estimators': 494.5429906945408, 'reg_lambda': 13.366609558577542, 'subsample': 0.4149029479429716}"
23,-0.0031526158563792706,"{'colsample_bytree': 0.9268105311994519, 'learning_rate': 0.065374209054293, 'max_depth': 9.97953167733627, 'n_estimators': 479.71848864220567, 'reg_lambda': 10.56685456445881, 'subsample': 0.5909507387646735}"
24,-0.0033236234448850155,"{'colsample_bytree': 0.8417497460591165, 'learning_rate': 0.06439358200016439, 'max_depth': 3.18013993883292, 'n_estimators': 432.77645801252754, 'reg_lambda': 15.156445401521882, 'subsample': 0.8262422854753513}"
25,-0.003398216562345624,"{'colsample_bytree': 0.8787487279345483, 'learning_rate': 0.044721227353818824, 'max_depth': 3.209345152959318, 'n_estimators': 311.2029883152128, 'reg_lambda': 11.692362935728788, 'subsample': 0.3409206885514202}"
26,-0.0061567691154778,"{'colsample_bytree': 0.6254850637736608, 'learning_rate': 0.014068559089932361, 'max_depth': 4.524248164119468, 'n_estimators': 327.5384615669827, 'reg_lambda': 22.451217115820313, 'subsample': 0.5447349447488969}"
27,-0.003217831254005432,"{'colsample_bytree': 0.8997253499079352, 'learning_rate': 0.028461878048154733, 'max_depth': 9.280330154338401, 'n_estimators': 400.4794591742258, 'reg_lambda': 16.95638096954499, 'subsample': 0.6307387654598428}"
28,-0.003646399360150099,"{'colsample_bytree': 0.7612615291487397, 'learning_rate': 0.060303823767553506, 'max_depth': 7.135982979037261, 'n_estimators': 316.78637808831917, 'reg_lambda': 18.781206493916347, 'subsample': 0.8774533411868211}"
29,-0.004091247916221619,"{'colsample_bytree': 0.6589539155700076, 'learning_rate': 0.03410018395752865, 'max_depth': 7.006477201695038, 'n_estimators': 375.4603492504719, 'reg_lambda': 17.295215380954186, 'subsample': 0.7329577196170558}"
30,-0.003802242921665311,"{'colsample_bytree': 0.8404298192913751, 'learning_rate': 0.013593611285764994, 'max_depth': 6.800290780483793, 'n_estimators': 493.93072634762166, 'reg_lambda': 22.903853250207966, 'subsample': 0.5632686156035378}"
31,-0.0033361236564815044,"{'colsample_bytree': 0.8112588260079661, 'learning_rate': 0.0954298077163659, 'max_depth': 4.5500319639800235, 'n_estimators': 422.53015399630647, 'reg_lambda': 15.04036380349725, 'subsample': 0.3202074375172556}"
32,-0.00375754083506763,"{'colsample_bytree': 0.7448681335828817, 'learning_rate': 0.09950222016361432, 'max_depth': 3.8586674334326094, 'n_estimators': 337.5115669037758, 'reg_lambda': 15.196173880134985, 'subsample': 0.9628343733478124}"
33,-0.003503235522657633,"{'colsample_bytree': 0.7954628982150859, 'learning_rate': 0.05475892771078879, 'max_depth': 4.1303410845234545, 'n_estimators': 463.10720177030873, 'reg_lambda': 12.0425784962423, 'subsample': 0.2009493143247405}"
34,-0.0034961358178406954,"{'colsample_bytree': 0.9747821728233044, 'learning_rate': 0.023114714464977655, 'max_depth': 7.048714581452151, 'n_estimators': 312.4173459727235, 'reg_lambda': 22.085631511697123, 'subsample': 0.5417246938073423}"
35,-0.00377279962413013,"{'colsample_bytree': 0.7010392815497218, 'learning_rate': 0.03960484530882569, 'max_depth': 5.741484836801771, 'n_estimators': 318.3909259136826, 'reg_lambda': 27.12683351273192, 'subsample': 0.6782236956614077}"
36,-0.003447192255407572,"{'colsample_bytree': 0.751668059427457, 'learning_rate': 0.05880426314636678, 'max_depth': 9.54502052832408, 'n_estimators': 381.0951084618782, 'reg_lambda': 25.514914962516613, 'subsample': 0.709920517619292}"
37,-0.0036927438341081142,"{'colsample_bytree': 0.6930536191899531, 'learning_rate': 0.07628588952177387, 'max_depth': 3.6995694069754017, 'n_estimators': 351.89968774127067, 'reg_lambda': 12.480428689181519, 'subsample': 0.5391903229191448}"
38,-0.003313126740977168,"{'colsample_bytree': 0.8458321889994458, 'learning_rate': 0.08515265865856148, 'max_depth': 3.0749115900439667, 'n_estimators': 495.22983552997664, 'reg_lambda': 11.336631604564651, 'subsample': 0.26426772950796495}"
39,-0.0033283703960478306,"{'colsample_bytree': 0.8330205296047726, 'learning_rate': 0.06924812056206063, 'max_depth': 6.267256571658862, 'n_estimators': 444.49338720934765, 'reg_lambda': 22.325646572716735, 'subsample': 0.7337907431140318}"
40,-0.0031698818784207106,"{'colsample_bytree': 0.989465463304364, 'learning_rate': 0.033326261927942774, 'max_depth': 7.6295631961411345, 'n_estimators': 371.1994193334931, 'reg_lambda': 18.294556297668464, 'subsample': 0.6269834159740915}"
