,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,0.1631319522857666,0.1759760081768036,0.04298837576061487,0.017580032348632812
1,0.3233642578125,0.13780786097049713,0.04298837576061487,0.017580032348632812
2,0.48250770568847656,0.08211462199687958,0.04298837576061487,0.017580032348632812
3,0.6429123878479004,0.05282444879412651,0.04298837576061487,0.017580032348632812
4,0.8017516136169434,0.04323030635714531,0.04298837576061487,0.017580032348632812
5,0.9616432189941406,0.04401843249797821,0.04298837576061487,0.017580032348632812
6,1.1226072311401367,0.04229480400681496,0.04298837576061487,0.017580032348632812
7,1.2807893753051758,0.04800372198224068,0.04298837576061487,0.017580032348632812
8,1.440293312072754,0.04452091455459595,0.04298837576061487,0.017580032348632812
9,1.6000547409057617,0.042530618607997894,0.04298837576061487,0.017580032348632812
10,1.7577545642852783,0.042188290506601334,0.04298837576061487,0.017580032348632812
11,1.9172701835632324,0.041015010327100754,0.04298837576061487,0.017580032348632812
12,2.079200029373169,0.04314413294196129,0.04298837576061487,0.017580032348632812
13,2.24664306640625,0.03576623275876045,0.04298837576061487,0.017580032348632812
14,2.4305458068847656,0.03690984845161438,0.04298837576061487,0.017580032348632812
15,2.6236608028411865,0.03960772603750229,0.04298837576061487,0.017580032348632812
16,2.812809705734253,0.040313802659511566,0.04298837576061487,0.017580032348632812
17,3.0049097537994385,0.03427160158753395,0.04298837576061487,0.017580032348632812
18,3.194369077682495,0.03880051523447037,0.04298837576061487,0.017580032348632812
19,3.3868701457977295,0.043538182973861694,0.04298837576061487,0.017580032348632812
20,3.5875020027160645,0.035855382680892944,0.04298837576061487,0.017580032348632812
21,3.7744863033294678,0.04120480269193649,0.04298837576061487,0.017580032348632812
22,3.9601595401763916,0.04233559966087341,0.04298837576061487,0.017580032348632812
23,4.149077892303467,0.04469258338212967,0.04298837576061487,0.017580032348632812
24,4.33472466468811,0.04505820572376251,0.04298837576061487,0.017580032348632812
25,4.5215981006622314,0.04585892707109451,0.04298837576061487,0.017580032348632812
26,4.710282802581787,0.04214385524392128,0.04298837576061487,0.017580032348632812
27,4.894861459732056,0.03987033665180206,0.04298837576061487,0.017580032348632812
28,5.08149528503418,0.03301726654171944,0.04298837576061487,0.017580032348632812
29,5.269390344619751,0.03805195912718773,0.04298837576061487,0.017580032348632812
