,target,params
73,-0.0010716986143961549,"{'colsample_bytree': 0.6837004413718879, 'learning_rate': 0.03680916910835483, 'max_depth': 9.808649934309138, 'n_estimators': 399.5606319714176, 'reg_lambda': 20.655129057160053, 'subsample': 0.7216128799885537}"
74,-0.0008974933298304677,"{'colsample_bytree': 0.8703065702045039, 'learning_rate': 0.05648868308450321, 'max_depth': 8.586248231971597, 'n_estimators': 457.49001806392795, 'reg_lambda': 19.93445125986829, 'subsample': 0.46137267035852364}"
75,-0.00089562579523772,"{'colsample_bytree': 0.9244038460149779, 'learning_rate': 0.03961565732360467, 'max_depth': 3.214635316814311, 'n_estimators': 418.864176507534, 'reg_lambda': 13.404734200501702, 'subsample': 0.2826811553011071}"
76,-0.0008655584533698857,"{'colsample_bytree': 0.9463039719051172, 'learning_rate': 0.025859791752596124, 'max_depth': 8.315713814889044, 'n_estimators': 428.29958837641607, 'reg_lambda': 11.854389800986509, 'subsample': 0.7235133913506344}"
77,-0.0010435149306431413,"{'colsample_bytree': 0.6796436745962332, 'learning_rate': 0.09275166306675833, 'max_depth': 7.068349756997537, 'n_estimators': 352.50744468560134, 'reg_lambda': 22.651687115043167, 'subsample': 0.5299240294493122}"
78,-0.0010434368159621954,"{'colsample_bytree': 0.7255553143377926, 'learning_rate': 0.04672034279861172, 'max_depth': 7.984990834529897, 'n_estimators': 308.0013680210142, 'reg_lambda': 29.305663488454215, 'subsample': 0.7280680819456757}"
79,-0.0008730211993679404,"{'colsample_bytree': 0.9891450512408528, 'learning_rate': 0.08682757465632268, 'max_depth': 8.553215535188151, 'n_estimators': 381.70101091589726, 'reg_lambda': 25.737771881830223, 'subsample': 0.40301968020766177}"
80,-0.0008930330513976514,"{'colsample_bytree': 0.8994405481553285, 'learning_rate': 0.07957844541768326, 'max_depth': 7.043348381755427, 'n_estimators': 331.16093069367236, 'reg_lambda': 17.305229342634014, 'subsample': 0.41959308689695024}"
81,-0.0008979930425994098,"{'colsample_bytree': 0.9239188091449835, 'learning_rate': 0.0982964920374865, 'max_depth': 6.946328959612677, 'n_estimators': 330.5889117632496, 'reg_lambda': 17.233514947567393, 'subsample': 0.35369106847421855}"
82,-0.0009092563414014876,"{'colsample_bytree': 0.8599757445584618, 'learning_rate': 0.09271389741298407, 'max_depth': 6.192984878565911, 'n_estimators': 473.8253619084302, 'reg_lambda': 28.734696120083132, 'subsample': 0.43537275337463727}"
